group,variable,value
A,v2,26
A,v4,26
A,v3,31
A,v1,27
A,v7,22
A,v5,17
A,v8,28
A,v10,29
B,v1,37
A,v9,15
B,v2,56
B,v4,23
A,v6,20
B,v5,21
B,v7,30
B,v8,24
B,v6,20
B,v9,21
B,v10,16
C,v2,25
C,v3,38
C,v1,25
B,v3,28
C,v6,28
C,v5,31
C,v4,29
C,v7,
A,v1,30
A,v4,29
A,v5,25
A,v6,23
A,v7,31
A,v2,28
A,v3,24
A,v2,44
A,v8,
A,v3,27
A,v5,34
A,v1,69
A,v7,30
A,v9,64
A,v8,45
A,v10,21
B,v1,28
A,v6,29
B,v3,27
B,v4,33
A,v4,31
B,v5,30
B,v7,66
B,v8,20
B,v9,47
B,v10,27
B,v2,48
C,v2,43
C,v3,30
C,v1,33
C,v6,41
B,v6,74
C,v7,25
C,v4,28
C,v8,23
C,v10,19
C,v9,27
D,v2,33
C,v5,20
D,v1,32
D,v5,28
D,v6,49
D,v7,77
D,v4,29
D,v10,25
E,v1,26
D,v9,34
D,v8,35
D,v3,45
E,v5,72
E,v2,30
E,v3,27
E,v7,12
E,v9,32
E,v4,36
E,v10,49
F,v1,133
E,v8,26
F,v2,44
E,v6,31
F,v3,23
F,v4,19
F,v6,24
F,v5,22
F,v7,38
F,v9,25
F,v10,38
F,v8,42
G,v3,34
G,v2,25
G,v1,30
G,v6,18
G,v5,34
G,v7,26
G,v8,21
G,v10,32
G,v4,32
H,v2,29
H,v3,29
G,v9,37
H,v4,22
H,v6,36
H,v7,52
H,v1,30
H,v5,24
H,v8,24
I,v1,46
H,v9,51
H,v10,36
I,v4,22
I,v5,33
I,v2,54
I,v7,34
I,v3,27
I,v8,44
I,v10,40
J,v1,37
I,v6,54
J,v3,34
I,v9,30
J,v5,38
J,v2,65
J,v8,20
J,v6,40
J,v4,40
J,v10,20
J,v7,43
K,v3,29
J,v9,18
K,v1,25
K,v2,59
K,v5,20
K,v4,26
K,v7,62
K,v6,21
K,v8,72
K,v10,
K,v9,30
