group,variable,value
A,v1,38
A,v3,26
A,v2,28
A,v6,23
A,v7,28
A,v8,57
A,v9,38
A,v10,43
A,v5,21
B,v2,21
B,v3,31
A,v4,31
B,v5,33
B,v4,41
B,v8,32
B,v9,36
B,v6,25
B,v10,23
C,v1,16
C,v3,31
C,v2,74
C,v4,28
B,v1,38
B,v7,38
C,v7,36
C,v8,40
C,v9,30
C,v5,38
C,v10,47
D,v2,27
C,v6,29
D,v1,34
D,v5,28
D,v6,29
D,v7,24
D,v8,47
D,v9,28
D,v10,42
E,v1,40
E,v2,69
D,v3,40
D,v4,42
E,v5,28
E,v3,27
E,v4,72
E,v7,25
E,v8,47
E,v10,56
F,v1,21
F,v2,25
E,v6,28
F,v5,45
F,v3,40
E,v9,39
F,v4,66
F,v8,17
F,v9,54
F,v10,17
F,v7,45
G,v1,29
G,v4,39
G,v2,31
G,v3,31
G,v6,21
G,v7,42
G,v5,38
G,v9,28
G,v10,10
G,v8,58
H,v1,26
H,v2,66
H,v4,28
H,v3,47
H,v5,25
H,v8,19
H,v6,38
H,v9,65
H,v10,33
I,v1,37
H,v7,56
I,v3,25
I,v4,23
I,v5,20
I,v6,29
I,v7,32
I,v8,56
I,v2,31
F,v6,40
I,v9,30
I,v10,32
J,v1,26
J,v4,27
J,v2,22
J,v6,49
J,v5,53
J,v7,31
J,v8,30
J,v10,38
J,v3,45
K,v2,24
K,v1,43
K,v4,46
J,v9,47
K,v7,36
K,v5,48
K,v8,32
K,v9,25
K,v10,36
K,v3,53
L,v2,31
L,v3,74
L,v4,44
K,v6,21
L,v6,38
L,v1,50
L,v7,42
L,v9,36
L,v8,31
L,v10,23
M,v1,22
L,v5,36
M,v2,50
M,v3,27
M,v4,
