group,variable,value
A,v1,49
A,v3,30
A,v2,47
A,v6,31
A,v7,22
A,v8,32
A,v9,23
B,v1,30
A,v10,20
B,v2,23
B,v3,24
A,v5,27
B,v4,22
A,v4,20
B,v6,28
B,v7,51
C,v1,33
B,v8,20
B,v10,34
B,v9,42
C,v3,29
B,v5,29
C,v2,32
C,v4,29
C,v7,36
C,v6,57
C,v9,19
C,v10,50
C,v5,25
D,v2,22
D,v3,24
C,v8,52
D,v5,30
D,v6,38
D,v7,26
D,v1,18
D,v9,32
D,v4,29
D,v10,30
D,v8,28
E,v2,31
E,v4,28
E,v3,72
E,v1,33
E,v7,21
E,v8,39
E,v5,38
E,v10,38
F,v1,34
E,v9,27
E,v6,35
F,v4,34
F,v5,31
F,v2,20
F,v7,37
F,v8,27
F,v9,37
F,v10,27
F,v6,60
G,v2,53
G,v3,32
F,v3,28
G,v1,28
G,v6,40
G,v7,22
G,v8,25
G,v9,38
G,v10,51
H,v1,21
H,v2,53
G,v5,31
H,v3,46
H,v5,40
G,v4,30
H,v6,27
H,v8,17
H,v9,31
H,v4,51
H,v10,22
I,v1,35
I,v2,34
H,v7,40
I,v3,29
I,v5,37
I,v4,24
I,v6,27
I,v8,46
I,v9,27
I,v7,40
I,v10,36
J,v3,31
J,v2,86
J,v4,32
J,v5,22
J,v1,40
J,v7,28
J,v8,27
J,v9,21
J,v10,22
K,v1,21
K,v2,32
J,v6,38
K,v3,31
K,v4,31
K,v5,32
K,v7,34
K,v9,29
K,v10,18
L,v1,30
K,v8,51
L,v2,51
L,v4,27
L,v3,37
K,v6,30
L,v6,22
L,v7,35
L,v5,18
L,v8,24
L,v10,
L,v9,33
