group,variable,value
A,v1,0
A,v2,0
A,v3,0
A,v5,0
A,v4,0
A,v6,2
A,v8,1
A,v10,0
A,v9,0
B,v2,0
B,v1,0
B,v3,1
B,v4,4
B,v6,0
B,v7,0
B,v8,0
B,v5,2
B,v10,6
C,v1,3
C,v2,2
B,v9,6
A,v7,0
C,v3,8
C,v6,2
C,v7,0
C,v4,3
C,v8,0
C,v10,0
D,v2,1
C,v5,4
D,v1,0
D,v4,1
D,v3,1
C,v9,0
D,v7,2
D,v5,0
D,v8,2
D,v10,0
E,v1,0
D,v6,4
D,v9,1
E,v4,1
E,v5,0
E,v6,2
E,v7,3
E,v2,0
E,v8,1
E,v10,0
F,v1,1
E,v9,0
E,v3,1
F,v4,0
F,v5,0
F,v3,1
F,v2,1
F,v7,1
F,v6,2
F,v10,1
G,v1,6
G,v2,2
F,v9,0
F,v8,0
G,v3,5
G,v6,2
G,v7,4
G,v5,5
G,v4,5
G,v10,7
H,v1,3
G,v9,2
G,v8,6
H,v4,0
H,v3,0
H,v6,2
H,v9,2
H,v7,4
H,v5,0
H,v10,4
I,v2,6
H,v8,6
I,v3,1
I,v1,4
H,v2,3
I,v5,3
I,v4,1
I,v8,4
I,v7,2
I,v10,4
I,v6,0
J,v1,0
I,v9,7
J,v3,0
J,v5,0
J,v4,1
J,v7,2
J,v8,3
J,v6,3
J,v2,2
J,v10,5
K,v1,1
K,v2,4
J,v9,0
K,v4,5
K,v5,1
K,v7,6
K,v3,3
K,v8,3
K,v6,4
K,v10,7
L,v2,3
K,v9,5
L,v3,3
L,v1,1
L,v6,3
L,v5,2
L,v9,3
L,v8,2
L,v10,2
L,v7,5
L,v4,1
M,v1,3
M,v2,
