group,variable,value
A,v2,4
A,v1,0
A,v3,1
A,v4,2
A,v5,5
A,v6,1
A,v8,0
A,v10,0
B,v1,0
A,v7,0
A,v9,0
B,v2,0
B,v5,3
B,v6,1
B,v4,0
B,v3,0
B,v9,0
B,v10,2
C,v1,2
C,v2,6
B,v7,0
C,v4,3
C,v3,6
C,v6,0
C,v5,2
B,v8,0
C,v10,0
C,v9,3
C,v8,1
D,v1,0
D,v3,1
D,v4,3
D,v5,3
D,v2,0
C,v7,2
D,v7,5
D,v10,1
D,v6,4
D,v8,1
E,v2,10
E,v3,4
E,v4,7
E,v5,3
E,v6,3
E,v1,5
D,v9,2
E,v9,0
E,v10,1
E,v8,3
F,v1,1
F,v2,2
F,v3,4
F,v5,2
E,v7,5
F,v6,0
F,v4,4
F,v9,0
F,v8,5
F,v10,0
G,v2,0
G,v1,1
F,v7,1
G,v5,3
G,v4,1
G,v3,1
G,v6,1
G,v9,0
G,v10,1
G,v7,0
H,v1,2
H,v2,0
H,v3,2
G,v8,1
H,v6,0
H,v5,1
H,v4,1
H,v7,1
H,v10,0
I,v1,1
H,v8,1
I,v2,2
H,v9,4
I,v3,0
I,v5,0
I,v4,0
I,v8,2
I,v7,0
I,v10,0
I,v6,1
J,v1,0
I,v9,0
J,v4,1
J,v6,2
J,v2,0
J,v3,2
J,v8,1
J,v7,0
J,v10,1
J,v9,2
K,v1,1
J,v5,0
K,v4,0
K,v5,1
K,v2,1
K,v6,0
K,v3,1
K,v7,3
K,v9,3
K,v10,1
L,v2,1
L,v3,4
L,v5,1
L,v6,1
L,v4,1
K,v8,2
L,v1,0
L,v10,1
L,v9,5
L,v8,3
M,v2,2
L,v7,0
M,v4,0
M,v5,1
M,v6,1
M,v3,0
M,v7,0
M,v8,0
M,v10,0
M,v9,1
N,v2,2
M,v1,0
N,v3,3
N,v4,6
N,v6,1
N,v1,2
N,v8,0
N,v9,2
N,v5,3
N,v10,1
N,v7,3
O,v1,1
O,v3,1
O,v2,0
O,v6,1
O,v7,0
O,v5,0
O,v8,2
O,v4,0
O,v10,0
O,v9,2
P,v1,0
P,v2,0
P,v4,
P,v3,0
