group,variable,value
A,v1,50
A,v4,25
A,v2,40
A,v3,33
A,v6,38
A,v8,31
A,v9,32
A,v5,46
A,v10,15
B,v2,30
B,v3,26
A,v7,20
B,v4,28
B,v6,68
B,v7,28
B,v1,40
B,v5,35
B,v10,121
B,v8,41
B,v9,30
C,v1,53
C,v2,46
C,v4,21
C,v6,33
C,v3,26
C,v7,52
C,v9,28
D,v1,73
C,v10,42
C,v8,26
D,v2,37
D,v4,22
D,v3,18
C,v5,30
D,v7,21
D,v5,27
D,v6,42
E,v1,36
D,v10,28
E,v2,25
D,v8,31
D,v9,54
E,v5,43
E,v3,26
E,v8,31
E,v7,27
E,v9,28
E,v10,26
E,v4,40
F,v1,33
F,v3,30
F,v4,32
F,v2,42
F,v6,35
E,v6,39
F,v9,31
F,v8,29
F,v10,31
F,v7,53
F,v5,76
G,v2,26
G,v5,51
G,v4,26
G,v1,31
G,v7,32
G,v3,34
G,v9,58
G,v10,35
G,v6,17
H,v1,34
H,v3,43
H,v4,25
H,v5,31
H,v6,34
H,v2,51
H,v7,26
H,v9,24
H,v8,21
H,v10,31
I,v2,21
I,v3,64
G,v8,26
I,v4,30
I,v1,48
I,v6,89
I,v8,50
I,v5,23
I,v9,27
I,v7,31
J,v1,52
I,v10,27
J,v4,30
J,v2,33
J,v5,27
J,v6,26
J,v3,19
J,v7,52
J,v10,29
J,v9,46
K,v1,45
K,v2,55
K,v3,54
K,v4,52
J,v8,35
K,v5,32
K,v7,24
K,v6,33
K,v10,26
K,v9,44
L,v1,23
L,v4,46
L,v3,18
K,v8,22
L,v6,46
L,v2,29
L,v5,22
L,v9,37
L,v7,41
L,v10,14
M,v1,23
M,v4,33
L,v8,17
M,v3,36
M,v5,43
M,v2,52
M,v6,20
M,v9,29
M,v7,27
M,v10,39
M,v8,47
N,v3,
N,v1,49
N,v2,39
