group,variable,value
A,v1,27
A,v3,40
A,v2,27
A,v6,36
A,v4,25
A,v5,42
A,v7,29
A,v10,34
A,v9,23
B,v2,33
B,v3,22
B,v1,33
B,v5,29
B,v6,32
B,v4,28
A,v8,38
B,v9,30
B,v10,44
B,v8,21
B,v7,37
C,v3,23
C,v4,22
C,v2,21
C,v1,29
C,v5,68
C,v6,31
C,v8,33
C,v10,48
D,v2,27
D,v1,31
C,v9,27
D,v3,41
D,v6,38
D,v4,30
D,v7,38
D,v8,36
D,v9,30
D,v10,31
E,v2,31
E,v1,23
E,v3,29
E,v4,50
C,v7,28
D,v5,34
E,v7,20
E,v8,34
E,v5,35
E,v6,32
F,v2,21
E,v10,34
F,v3,39
F,v1,26
F,v5,27
F,v7,21
F,v6,17
F,v8,90
F,v4,13
F,v10,20
G,v1,26
F,v9,28
G,v2,50
G,v4,18
G,v5,26
G,v6,26
G,v3,54
E,v9,26
G,v10,34
G,v7,24
G,v9,65
G,v8,21
H,v4,18
H,v3,25
H,v1,24
H,v5,36
H,v8,21
H,v9,24
H,v6,30
H,v10,21
H,v2,21
I,v2,36
I,v1,26
H,v7,29
I,v5,39
I,v3,26
I,v4,29
I,v7,26
I,v6,27
I,v9,33
I,v8,22
J,v1,25
I,v10,37
J,v4,25
J,v3,23
J,v6,25
J,v2,23
J,v7,33
J,v5,42
J,v10,51
J,v8,27
K,v2,26
J,v9,23
K,v4,35
K,v5,33
K,v3,28
K,v1,34
K,v6,31
K,v9,25
K,v8,52
K,v10,38
L,v2,28
L,v4,47
K,v7,19
L,v5,40
L,v1,25
L,v7,19
L,v3,31
L,v6,18
L,v8,
