group,variable,value
A,v1,0
A,v2,0
A,v3,0
A,v4,0
A,v7,0
A,v8,0
A,v5,0
A,v10,1
B,v1,0
B,v2,3
A,v9,0
A,v6,0
B,v3,0
B,v6,0
B,v7,0
B,v4,0
B,v9,0
B,v10,1
B,v5,1
C,v1,0
C,v2,1
C,v4,0
C,v3,2
C,v6,0
C,v7,0
C,v5,1
C,v8,3
C,v10,5
D,v1,1
C,v9,3
D,v2,0
B,v8,0
D,v5,1
D,v6,0
D,v4,0
D,v8,0
D,v3,0
D,v10,0
D,v9,1
D,v7,0
E,v1,1
E,v3,0
E,v5,0
E,v6,0
E,v4,1
E,v7,0
E,v8,0
E,v10,0
F,v1,0
E,v2,0
F,v3,0
E,v9,0
F,v2,2
F,v5,0
F,v7,0
F,v8,2
F,v9,0
F,v10,0
G,v2,2
F,v6,2
G,v3,2
G,v4,0
F,v4,1
G,v1,0
G,v7,0
G,v8,1
G,v9,0
G,v10,2
H,v1,0
G,v6,0
H,v3,5
H,v2,0
H,v5,6
H,v6,2
H,v7,3
G,v5,0
H,v9,1
H,v10,0
H,v8,2
H,v4,8
I,v3,0
I,v1,1
I,v2,0
I,v5,1
I,v4,0
I,v8,1
I,v7,1
I,v10,1
I,v6,0
I,v9,0
J,v1,1
J,v3,0
J,v2,0
J,v6,2
J,v7,2
J,v4,0
J,v8,0
J,v9,2
J,v10,0
K,v1,0
K,v3,0
K,v2,0
K,v5,1
K,v4,0
K,v6,1
K,v7,0
J,v5,0
K,v10,0
K,v8,0
K,v9,0
L,v1,0
L,v3,0
L,v4,0
L,v6,0
L,v5,0
L,v8,0
L,v7,0
L,v10,0
L,v2,0
M,v2,0
L,v9,1
M,v3,0
M,v5,0
M,v6,0
M,v4,0
M,v9,2
M,v7,1
M,v10,2
M,v1,1
M,v8,0
N,v3,0
N,v5,1
N,v1,1
N,v6,0
N,v2,0
N,v4,1
N,v7,3
N,v8,0
N,v10,
N,v9,1
