group,variable,value
A,v1,1
A,v3,0
A,v2,2
A,v7,3
A,v6,1
A,v4,3
A,v9,0
A,v10,0
B,v1,1
B,v2,1
A,v5,4
B,v3,4
B,v4,2
B,v6,2
B,v5,1
A,v8,0
B,v8,1
B,v10,1
B,v9,0
B,v7,6
C,v3,0
C,v5,4
C,v4,2
C,v1,4
C,v7,1
C,v8,0
C,v9,0
C,v10,0
C,v2,1
C,v6,1
D,v3,0
D,v4,1
D,v2,0
D,v5,0
D,v7,0
D,v9,0
D,v6,1
D,v10,0
D,v8,2
D,v1,1
E,v4,0
E,v3,0
E,v2,2
E,v5,0
E,v7,0
E,v8,0
E,v1,0
E,v10,0
F,v1,1
F,v2,0
F,v3,1
E,v9,1
E,v6,0
F,v6,2
F,v4,1
F,v5,1
F,v9,2
F,v10,2
F,v7,1
G,v1,1
G,v2,1
G,v4,0
G,v5,1
F,v8,1
G,v3,2
G,v8,0
G,v9,1
G,v6,3
G,v7,1
G,v10,0
H,v3,2
H,v4,11
H,v2,4
H,v1,4
H,v7,1
H,v8,2
H,v10,2
H,v6,0
H,v9,0
H,v5,4
I,v3,1
I,v2,0
I,v1,4
I,v5,6
I,v4,1
I,v9,1
I,v7,1
I,v8,1
I,v6,1
I,v10,
