group,variable,value
A,v3,0
A,v6,2
A,v7,0
A,v9,2
A,v4,1
A,v10,0
B,v1,3
A,v8,0
B,v2,1
B,v3,1
B,v4,1
A,v5,0
B,v5,0
B,v6,1
B,v9,1
B,v10,1
B,v7,1
C,v1,0
C,v2,0
C,v4,1
C,v5,0
C,v7,2
C,v6,1
B,v8,3
C,v8,2
C,v10,2
D,v2,2
D,v1,9
C,v3,1
D,v3,2
C,v9,0
D,v5,3
D,v7,3
D,v4,0
D,v10,4
D,v9,2
E,v1,6
D,v6,5
D,v8,7
E,v4,6
E,v6,1
E,v3,0
E,v2,0
E,v8,1
E,v5,2
E,v10,1
F,v1,0
F,v2,0
E,v9,0
F,v3,0
F,v5,0
F,v6,1
F,v4,2
F,v7,0
F,v8,0
F,v10,3
F,v9,0
G,v2,3
G,v3,2
E,v7,2
G,v1,3
G,v6,7
G,v7,3
G,v5,2
G,v4,0
G,v10,1
G,v8,3
G,v9,1
H,v1,2
H,v4,3
H,v5,1
H,v7,1
H,v2,3
H,v6,3
H,v9,1
H,v10,4
H,v8,3
I,v2,3
I,v3,1
I,v4,0
I,v1,3
H,v3,0
I,v5,4
I,v7,4
I,v6,0
J,v1,2
I,v9,6
I,v10,6
J,v3,1
J,v4,2
I,v8,0
J,v5,0
J,v2,2
J,v7,2
J,v9,1
J,v6,0
J,v10,2
K,v1,0
K,v3,5
J,v8,0
K,v5,1
K,v2,3
K,v7,1
K,v6,0
K,v4,4
K,v9,0
K,v10,2
L,v1,1
L,v2,0
L,v3,0
L,v4,1
L,v6,0
L,v5,0
L,v8,0
L,v7,1
L,v10,4
L,v9,0
M,v1,0
M,v3,0
M,v2,2
M,v4,0
K,v8,0
M,v5,2
M,v6,1
M,v8,4
M,v7,5
M,v10,5
N,v3,1
M,v9,3
N,v1,5
N,v5,0
N,v4,2
N,v2,2
N,v6,4
N,v9,5
N,v8,2
N,v10,2
N,v7,1
O,v3,4
O,v2,5
O,v1,2
O,v4,1
O,v6,
O,v5,2
