group,variable,value
A,v1,4
A,v3,2
A,v2,3
A,v6,3
A,v4,3
A,v8,2
A,v9,2
A,v10,1
A,v5,5
B,v1,1
B,v3,0
B,v5,2
A,v7,3
B,v2,0
B,v6,2
B,v7,4
B,v9,1
B,v10,1
B,v8,4
C,v1,1
C,v3,2
C,v4,1
B,v4,0
C,v2,2
C,v6,1
C,v8,0
C,v5,0
C,v10,1
C,v9,0
D,v2,4
D,v3,3
C,v7,0
D,v1,1
D,v6,3
D,v7,2
D,v5,5
D,v10,3
D,v8,0
D,v4,1
E,v1,1
E,v3,1
E,v4,1
D,v9,0
E,v2,0
E,v7,0
E,v8,0
E,v10,0
E,v6,0
E,v5,1
F,v2,3
F,v1,0
F,v3,0
F,v5,0
F,v4,0
F,v7,1
F,v8,0
F,v6,0
F,v10,0
G,v1,1
G,v2,0
F,v9,0
G,v4,0
G,v5,0
G,v3,4
G,v8,0
E,v9,0
G,v7,0
G,v10,2
H,v1,2
G,v6,0
G,v9,1
H,v4,0
H,v3,0
H,v5,0
H,v7,0
H,v8,0
H,v9,0
H,v10,1
I,v1,1
I,v2,0
I,v3,1
H,v2,0
H,v6,0
I,v4,2
I,v5,0
I,v8,1
I,v6,0
I,v10,2
J,v1,0
J,v2,1
I,v7,0
J,v3,1
J,v4,1
J,v5,3
J,v7,2
J,v6,2
I,v9,0
J,v9,2
J,v10,1
K,v2,5
K,v1,2
K,v3,3
J,v8,1
K,v5,1
K,v4,0
K,v8,0
K,v6,0
K,v9,0
K,v10,1
L,v2,0
L,v3,4
K,v7,1
L,v5,0
L,v4,1
L,v7,0
L,v6,0
L,v8,3
L,v9,2
L,v10,0
M,v2,0
M,v3,3
L,v1,0
M,v1,1
M,v4,0
M,v5,
