group,variable,value
A,v3,28
A,v4,18
A,v2,49
A,v1,28
A,v7,19
A,v8,30
A,v5,50
A,v10,41
B,v1,27
B,v2,27
A,v9,16
B,v3,49
B,v5,27
B,v6,21
B,v4,24
B,v8,30
B,v10,21
B,v7,15
A,v6,26
C,v2,27
B,v9,25
C,v4,21
C,v1,32
C,v5,19
C,v7,38
C,v8,28
C,v9,35
C,v10,38
D,v1,30
C,v6,22
D,v3,25
D,v2,30
D,v5,23
D,v4,38
D,v6,27
D,v8,69
D,v9,25
D,v10,20
C,v3,23
D,v7,27
E,v3,52
E,v4,31
E,v2,30
E,v1,34
E,v8,64
E,v7,28
E,v9,33
E,v10,38
E,v5,33
E,v6,30
F,v3,44
F,v5,19
F,v1,28
F,v6,37
F,v7,32
F,v4,44
F,v2,49
F,v10,22
F,v8,19
F,v9,54
G,v1,31
G,v4,44
G,v5,32
G,v2,56
G,v3,29
G,v8,48
G,v9,15
G,v10,26
G,v6,22
H,v1,30
H,v2,48
H,v4,51
H,v3,34
G,v7,46
H,v7,26
H,v8,45
H,v6,21
H,v10,31
H,v9,25
H,v5,48
I,v2,30
I,v4,42
I,v6,27
I,v3,29
I,v1,30
I,v5,23
I,v10,41
I,v7,28
I,v8,36
J,v1,18
I,v9,32
J,v4,27
J,v3,21
J,v2,38
J,v6,20
J,v8,23
J,v5,28
J,v10,28
J,v9,21
J,v7,36
K,v1,24
K,v3,30
K,v5,22
K,v2,29
K,v6,51
K,v8,42
K,v9,30
K,v10,26
K,v7,31
L,v1,47
K,v4,38
L,v3,24
L,v4,29
L,v5,27
L,v7,25
L,v8,20
L,v6,46
L,v10,26
L,v2,30
M,v2,29
L,v9,26
M,v5,23
M,v1,26
M,v3,28
M,v7,23
M,v6,35
M,v4,29
M,v9,90
M,v8,46
M,v10,30
N,v1,30
N,v3,36
N,v2,21
N,v4,54
N,v5,51
N,v6,23
N,v7,22
N,v8,
