group,variable,value
A,v2,3
A,v1,1
A,v3,1
A,v4,4
A,v6,1
A,v5,1
A,v7,1
A,v9,4
A,v10,7
B,v1,4
B,v3,2
B,v2,1
A,v8,2
B,v6,4
B,v7,4
B,v4,5
B,v8,4
B,v10,4
B,v9,6
C,v3,4
C,v2,7
C,v1,2
B,v5,4
C,v4,3
C,v6,1
C,v7,5
C,v8,3
C,v10,1
D,v1,2
C,v5,0
D,v3,3
D,v4,0
D,v5,0
D,v2,3
D,v7,0
C,v9,1
D,v10,0
D,v9,2
E,v1,0
E,v3,0
E,v2,0
D,v6,3
E,v5,0
E,v6,1
E,v7,0
E,v4,0
E,v9,0
E,v10,0
F,v1,0
E,v8,0
D,v8,0
F,v4,1
F,v5,1
F,v6,0
F,v8,0
F,v3,1
F,v9,1
G,v1,0
F,v10,2
F,v7,2
F,v2,1
G,v3,0
G,v5,1
G,v6,0
G,v7,0
G,v8,0
G,v9,1
G,v10,0
H,v1,0
H,v2,1
H,v3,2
H,v4,0
H,v5,2
G,v2,1
H,v6,3
H,v7,3
H,v8,5
H,v10,1
I,v1,5
H,v9,1
I,v2,1
G,v4,3
I,v5,4
I,v3,1
I,v7,6
I,v6,2
I,v4,3
I,v10,2
I,v8,10
J,v2,5
I,v9,6
J,v4,1
J,v5,3
J,v1,6
J,v7,2
J,v3,2
J,v8,8
J,v9,3
J,v10,3
K,v1,4
J,v6,4
K,v2,1
K,v4,0
K,v5,1
K,v7,3
K,v6,1
K,v9,0
K,v3,3
K,v10,3
K,v8,1
L,v3,4
L,v1,1
L,v4,0
L,v6,4
L,v2,2
L,v7,0
L,v9,0
L,v10,0
M,v1,0
L,v5,1
L,v8,1
M,v4,0
M,v3,0
M,v5,0
M,v2,1
M,v6,1
M,v7,0
M,v8,0
M,v9,
