group,variable,value
A,v1,75
A,v3,41
A,v2,38
A,v5,35
A,v7,28
A,v8,29
A,v9,33
A,v10,32
B,v1,23
B,v2,28
A,v6,43
A,v4,46
B,v3,49
B,v6,22
B,v7,25
B,v4,35
B,v5,44
B,v10,35
C,v1,29
C,v2,36
B,v9,22
C,v3,36
C,v5,28
C,v6,26
B,v8,32
C,v8,11
C,v9,40
C,v10,17
C,v4,42
D,v2,40
C,v7,23
D,v4,45
D,v1,27
D,v3,26
D,v5,42
D,v8,43
D,v6,24
D,v10,22
E,v1,32
E,v2,18
D,v9,16
D,v7,22
E,v3,18
E,v7,38
E,v4,25
E,v8,49
E,v9,58
E,v10,36
E,v6,30
E,v5,22
F,v3,52
F,v5,53
F,v2,31
F,v1,18
F,v7,33
F,v8,42
F,v4,53
F,v9,28
G,v1,132
G,v3,68
G,v2,23
G,v4,32
F,v6,39
G,v5,52
G,v7,53
G,v8,76
F,v10,2
G,v10,35
H,v1,18
H,v2,39
H,v3,58
H,v4,20
G,v9,32
G,v6,52
H,v7,32
H,v8,18
H,v6,26
H,v10,22
I,v1,21
I,v2,42
H,v9,25
I,v3,39
I,v4,23
I,v6,32
I,v7,34
I,v5,57
H,v5,28
I,v9,20
I,v8,21
J,v1,31
I,v10,31
J,v4,27
J,v3,25
J,v5,18
J,v2,22
J,v8,26
J,v7,24
J,v6,28
J,v10,32
K,v2,26
K,v1,20
K,v4,35
K,v3,26
J,v9,34
K,v5,28
K,v8,23
K,v9,42
K,v6,60
K,v7,60
L,v1,50
K,v10,41
L,v3,53
L,v5,36
L,v4,48
L,v2,35
L,v7,29
L,v8,21
L,v9,16
L,v10,27
M,v2,39
M,v1,26
M,v3,31
L,v6,42
M,v4,40
M,v5,40
M,v6,
