group,variable,value
A,v1,0
A,v2,0
A,v5,0
A,v6,0
A,v7,0
A,v8,0
A,v3,0
A,v10,3
B,v1,1
B,v2,1
A,v4,0
B,v3,4
B,v5,6
B,v6,2
A,v9,0
B,v7,4
B,v9,0
B,v10,0
B,v4,4
C,v1,2
C,v2,0
C,v4,3
C,v5,0
B,v8,0
C,v3,1
C,v8,0
C,v9,0
C,v10,0
D,v1,1
D,v2,1
C,v7,1
D,v3,1
D,v5,1
C,v6,1
D,v4,1
D,v9,1
D,v6,1
D,v10,2
E,v1,1
D,v7,5
D,v8,2
E,v2,3
E,v5,2
E,v6,0
E,v3,3
E,v4,1
E,v9,1
E,v10,3
F,v1,6
E,v8,0
F,v3,10
E,v7,1
F,v4,8
F,v6,3
F,v5,5
F,v9,1
F,v8,3
F,v10,2
F,v7,0
G,v2,2
G,v3,3
G,v4,4
G,v5,4
F,v2,1
G,v6,4
G,v8,2
G,v9,6
G,v10,6
G,v1,4
H,v1,1
H,v2,1
H,v4,2
H,v6,0
H,v5,0
G,v7,0
H,v3,0
H,v9,0
H,v10,0
H,v8,0
I,v1,1
I,v2,0
I,v3,0
H,v7,0
I,v5,1
I,v4,1
I,v8,1
I,v6,1
I,v7,0
I,v10,2
I,v9,1
J,v2,
J,v1,0
