group,variable,value
A,v1,50
A,v3,22
A,v2,21
A,v5,20
A,v6,40
A,v7,32
A,v9,18
A,v10,44
A,v4,26
B,v1,64
B,v3,112
B,v4,50
A,v8,23
B,v5,36
B,v7,26
B,v8,37
B,v6,33
B,v10,31
B,v2,36
C,v2,19
C,v1,19
C,v3,20
C,v5,20
C,v4,24
C,v7,34
C,v9,23
C,v6,32
C,v10,20
D,v1,25
D,v2,29
C,v8,18
D,v3,31
D,v4,18
D,v6,38
B,v9,25
D,v5,27
D,v8,23
D,v10,26
E,v1,28
E,v2,31
D,v7,30
D,v9,24
E,v5,33
E,v6,28
E,v4,31
E,v7,30
E,v10,51
E,v9,79
F,v1,39
E,v8,37
F,v2,23
F,v4,23
F,v5,25
F,v3,80
E,v3,23
F,v6,25
F,v9,38
F,v10,74
G,v1,26
F,v7,25
G,v3,27
F,v8,35
G,v2,38
G,v7,33
G,v5,34
G,v4,16
G,v9,24
G,v10,22
G,v6,27
H,v3,23
H,v1,37
G,v8,58
H,v5,36
H,v6,26
H,v7,22
H,v4,28
H,v8,54
H,v10,23
H,v9,74
I,v1,26
I,v3,31
I,v4,43
I,v2,28
I,v5,39
I,v7,46
I,v8,42
I,v6,40
H,v2,28
I,v9,34
J,v1,82
I,v10,28
J,v3,25
J,v4,38
J,v6,19
J,v2,28
J,v7,20
J,v5,36
J,v9,21
J,v10,22
K,v1,29
K,v3,35
K,v2,36
K,v4,15
K,v6,47
J,v8,28
K,v5,25
K,v8,20
K,v10,25
K,v7,25
L,v2,19
K,v9,24
L,v4,37
L,v1,26
L,v6,25
L,v5,66
L,v8,52
L,v3,25
L,v10,27
L,v7,50
M,v1,35
L,v9,28
M,v3,131
M,v5,60
M,v6,49
M,v2,27
M,v8,24
M,v7,29
M,v9,30
M,v10,136
M,v4,55
N,v2,40
N,v1,35
N,v3,77
N,v7,136
N,v5,19
N,v9,41
N,v8,22
O,v1,39
N,v4,26
N,v10,24
N,v6,28
O,v2,20
O,v4,
O,v3,36
