group,variable,value
A,v1,46
A,v4,21
A,v2,72
A,v6,98
A,v5,42
A,v8,21
A,v3,34
A,v10,26
A,v7,32
B,v2,34
A,v9,32
B,v1,26
B,v5,44
B,v3,34
B,v6,38
B,v8,40
B,v9,52
B,v10,37
B,v4,34
C,v1,19
C,v3,42
C,v4,51
C,v2,32
B,v7,25
C,v7,22
C,v6,25
C,v9,27
C,v10,21
C,v5,24
D,v2,23
C,v8,20
D,v4,52
D,v5,30
D,v6,19
D,v1,40
D,v3,31
D,v8,53
D,v10,22
E,v1,27
D,v7,27
E,v2,20
E,v4,22
E,v5,46
E,v3,30
D,v9,32
E,v7,16
E,v6,39
E,v10,80
F,v1,22
F,v2,61
E,v8,60
E,v9,51
F,v3,30
F,v5,66
F,v4,64
F,v8,23
F,v9,29
F,v10,54
F,v7,76
G,v2,16
F,v6,35
G,v3,68
G,v5,37
G,v6,23
G,v1,82
G,v7,42
G,v9,49
G,v10,18
G,v8,73
H,v1,26
H,v3,28
H,v4,38
H,v5,120
H,v6,24
H,v7,41
H,v8,114
G,v4,36
H,v10,34
H,v9,52
I,v2,24
H,v2,30
I,v4,25
I,v5,19
I,v1,26
I,v3,28
I,v8,35
I,v9,24
I,v10,32
I,v6,52
I,v7,36
J,v2,16
J,v1,31
J,v5,27
J,v3,49
J,v7,55
J,v8,36
J,v10,68
J,v4,30
J,v6,26
K,v1,35
K,v2,23
K,v3,24
K,v5,23
K,v4,37
K,v6,81
J,v9,26
K,v7,36
K,v8,31
K,v10,24
L,v2,22
L,v1,31
L,v3,25
K,v9,36
L,v6,28
L,v5,31
L,v8,26
L,v4,38
L,v10,15
L,v9,25
M,v2,61
M,v3,18
L,v7,54
M,v1,41
M,v5,48
M,v4,33
M,v8,27
M,v9,25
M,v7,50
M,v10,25
N,v2,29
M,v6,24
N,v3,77
N,v4,52
N,v1,28
N,v6,33
N,v7,40
N,v5,24
N,v8,41
N,v10,30
N,v9,51
O,v1,
