group,variable,value
A,v2,49
A,v5,52
A,v7,28
A,v6,37
A,v8,27
A,v1,34
A,v10,43
B,v1,36
B,v2,36
A,v4,54
B,v4,32
B,v3,43
B,v6,27
B,v5,60
B,v8,44
B,v9,69
B,v10,40
B,v7,38
C,v1,32
C,v3,26
C,v5,21
C,v2,26
A,v9,30
C,v6,26
C,v7,35
C,v4,42
C,v10,36
D,v1,43
C,v9,47
D,v2,31
D,v3,27
D,v5,47
D,v6,27
D,v7,52
C,v8,42
D,v8,147
D,v10,59
E,v1,34
D,v9,18
E,v4,37
E,v5,49
E,v3,32
D,v4,36
E,v6,78
E,v7,28
E,v8,34
E,v9,128
E,v10,41
F,v1,54
E,v2,32
F,v4,47
F,v2,39
F,v6,34
F,v3,37
F,v7,29
F,v5,30
F,v10,142
G,v1,28
F,v9,31
F,v8,41
G,v5,32
G,v4,31
G,v6,22
G,v2,35
G,v8,54
G,v9,40
G,v10,40
H,v1,22
G,v3,28
H,v3,44
H,v4,35
H,v5,57
H,v6,37
H,v7,35
G,v7,20
H,v9,102
H,v2,81
H,v10,34
I,v1,73
I,v3,36
I,v2,36
I,v4,75
I,v6,28
I,v5,20
I,v7,54
I,v8,60
H,v8,51
I,v9,31
I,v10,
