group,variable,value
A,v1,0
A,v3,0
A,v2,0
A,v5,0
A,v7,5
A,v8,1
A,v9,2
A,v6,0
A,v10,2
B,v1,2
B,v3,0
B,v4,0
B,v2,1
B,v5,1
A,v4,0
B,v8,0
B,v9,3
B,v10,3
C,v1,2
C,v2,0
C,v3,2
B,v7,4
C,v5,0
C,v4,2
B,v6,3
C,v8,10
C,v9,1
D,v1,0
C,v10,1
C,v6,0
D,v3,1
D,v4,4
D,v5,10
C,v7,4
D,v2,4
D,v8,1
D,v10,0
D,v9,1
D,v6,1
E,v1,1
D,v7,1
E,v3,0
E,v2,0
E,v6,0
E,v7,2
E,v5,0
E,v4,0
E,v10,2
F,v1,0
E,v9,4
F,v4,0
F,v3,3
E,v8,0
F,v6,0
F,v7,0
F,v8,2
F,v5,0
F,v10,2
F,v9,1
G,v2,6
F,v2,1
G,v1,1
G,v3,1
G,v6,0
G,v7,8
G,v5,0
G,v8,0
G,v10,0
G,v9,0
H,v2,1
H,v3,2
G,v4,0
H,v4,3
H,v6,0
H,v7,0
H,v9,0
H,v5,1
H,v10,1
I,v1,0
I,v2,1
I,v3,0
H,v1,1
H,v8,2
I,v5,2
I,v4,0
I,v8,0
I,v6,0
I,v10,0
J,v1,3
I,v9,0
J,v2,2
I,v7,1
J,v4,0
J,v3,0
J,v5,
