group,variable,value
A,v1,0
A,v2,1
A,v3,0
A,v4,2
A,v5,1
A,v6,2
A,v7,1
A,v10,1
A,v8,3
B,v2,0
B,v3,6
A,v9,2
B,v1,3
B,v4,4
B,v7,1
B,v6,5
B,v10,1
C,v1,1
B,v9,0
B,v8,1
C,v3,3
C,v4,2
C,v5,2
B,v5,0
C,v7,0
C,v9,2
C,v2,3
C,v10,4
D,v1,1
D,v2,1
D,v4,2
C,v8,2
C,v6,3
D,v6,4
D,v8,2
D,v9,1
D,v3,2
D,v10,0
E,v1,2
E,v2,0
D,v7,1
E,v4,8
E,v5,3
D,v5,2
E,v3,1
E,v8,2
E,v7,0
E,v10,0
F,v2,0
E,v6,3
F,v1,2
F,v4,1
F,v6,0
F,v3,0
E,v9,0
F,v5,1
F,v10,0
F,v9,0
F,v7,2
F,v8,0
G,v1,2
G,v4,1
G,v5,0
G,v2,1
G,v3,0
G,v8,0
G,v7,1
G,v10,1
H,v1,2
G,v9,1
H,v3,0
H,v4,0
G,v6,2
H,v2,0
H,v7,1
H,v8,0
H,v10,0
H,v5,0
H,v6,0
I,v2,0
H,v9,0
I,v1,2
I,v4,2
I,v6,2
I,v3,0
I,v7,7
I,v5,1
I,v10,1
I,v9,2
J,v2,4
J,v3,1
J,v1,2
J,v4,2
I,v8,1
J,v7,4
J,v6,1
J,v8,1
J,v10,5
J,v5,2
K,v1,5
J,v9,7
K,v2,0
K,v4,1
K,v6,2
K,v7,3
K,v5,1
K,v3,5
K,v8,2
L,v1,1
K,v10,2
L,v3,1
L,v2,6
L,v5,1
K,v9,0
L,v4,0
L,v7,2
L,v9,2
L,v10,1
L,v6,1
M,v1,3
M,v2,0
M,v3,4
M,v4,1
M,v5,5
M,v6,0
M,v7,2
M,v8,5
M,v9,3
M,v10,3
L,v8,2
N,v1,3
N,v4,2
N,v3,2
N,v2,0
N,v7,1
N,v5,4
N,v6,6
N,v9,1
N,v10,3
O,v1,2
N,v8,4
O,v2,0
O,v5,1
O,v4,1
O,v6,1
O,v3,4
O,v7,2
O,v8,1
O,v9,
