group,variable,value
A,v1,51
A,v4,32
A,v3,52
A,v2,61
A,v6,25
A,v7,47
A,v9,38
A,v10,55
A,v5,21
B,v1,42
A,v8,31
B,v3,21
B,v2,22
B,v6,33
B,v7,23
B,v5,22
B,v9,35
B,v10,22
B,v8,30
C,v2,21
C,v3,39
C,v4,28
C,v5,32
C,v6,28
C,v7,24
B,v4,28
C,v1,22
D,v1,28
C,v10,27
D,v2,30
C,v9,21
C,v8,27
D,v4,30
D,v3,25
D,v6,28
D,v8,35
D,v9,153
D,v5,37
D,v10,62
D,v7,43
E,v1,25
E,v4,19
E,v2,25
E,v3,30
E,v6,25
E,v7,34
E,v9,39
E,v10,42
E,v5,42
F,v2,80
F,v3,18
F,v4,76
E,v8,34
F,v5,30
F,v8,30
F,v7,34
F,v6,31
F,v10,30
G,v1,18
G,v2,23
F,v9,35
F,v1,33
G,v4,24
G,v6,28
G,v5,19
G,v3,24
G,v8,20
G,v10,21
G,v7,21
G,v9,85
H,v1,29
H,v4,28
H,v3,55
H,v2,24
H,v6,38
H,v8,39
H,v5,40
H,v10,32
I,v1,38
H,v7,35
H,v9,32
I,v2,29
I,v5,30
I,v6,30
I,v3,29
I,v4,22
I,v7,70
I,v9,21
I,v8,17
J,v1,23
I,v10,33
J,v4,22
J,v2,52
J,v5,21
J,v6,23
J,v3,60
J,v7,41
J,v10,27
K,v1,36
J,v9,28
K,v3,29
K,v2,30
K,v5,27
J,v8,28
K,v4,29
K,v7,34
K,v9,22
K,v8,27
K,v6,24
K,v10,32
L,v3,26
L,v4,37
L,v2,34
L,v1,26
L,v5,38
L,v6,26
L,v8,34
L,v9,25
L,v10,41
M,v2,15
L,v7,25
M,v3,31
M,v4,34
M,v5,33
M,v7,34
M,v8,27
M,v6,34
M,v10,33
M,v9,39
N,v2,28
M,v1,29
N,v4,38
N,v1,34
N,v5,39
N,v3,30
N,v8,30
N,v7,30
N,v10,26
N,v9,29
O,v1,48
N,v6,34
O,v4,20
O,v2,27
O,v5,27
O,v7,22
O,v3,34
O,v10,43
O,v8,26
P,v1,70
O,v6,28
P,v2,33
O,v9,23
P,v3,20
P,v6,22
P,v7,27
P,v5,26
P,v8,30
P,v4,46
P,v10,
P,v9,53
