group,variable,value
A,v2,0
A,v3,2
A,v5,1
A,v6,1
A,v4,2
A,v9,0
A,v10,0
A,v7,0
A,v8,0
B,v3,1
B,v4,0
B,v2,0
B,v5,0
B,v6,0
B,v8,1
B,v9,2
B,v10,1
B,v7,0
C,v1,0
C,v3,0
C,v4,0
B,v1,0
C,v5,0
C,v7,0
C,v6,0
C,v9,0
C,v10,0
C,v8,1
D,v2,0
D,v3,0
D,v4,0
D,v1,0
C,v2,1
D,v7,4
D,v8,4
D,v10,0
D,v6,2
E,v2,0
E,v1,0
E,v3,2
E,v6,0
E,v5,0
E,v4,0
D,v9,0
D,v5,0
E,v9,0
E,v10,0
E,v8,2
F,v1,2
F,v3,2
F,v5,0
E,v7,0
F,v6,2
F,v7,7
F,v2,0
F,v4,2
F,v10,3
G,v1,1
G,v2,1
F,v9,4
F,v8,5
G,v3,0
G,v5,4
G,v7,0
G,v8,4
G,v4,3
G,v10,4
H,v1,0
G,v6,1
H,v2,0
H,v4,0
H,v5,0
G,v9,0
H,v6,0
H,v8,1
H,v7,0
H,v10,1
I,v1,0
H,v3,1
I,v2,0
I,v3,0
I,v4,0
H,v9,0
I,v5,0
I,v6,2
I,v9,0
I,v8,0
I,v10,0
I,v7,0
J,v3,1
J,v5,3
J,v2,0
J,v1,0
J,v6,1
J,v8,0
J,v7,0
J,v9,0
J,v10,0
K,v2,0
K,v3,5
K,v4,7
J,v4,0
K,v6,0
K,v5,3
K,v8,0
K,v7,2
K,v1,0
K,v9,0
K,v10,0
L,v1,0
L,v3,0
L,v2,0
L,v5,1
L,v4,3
L,v6,0
L,v8,
L,v7,0
