group,variable,value
A,v2,0
A,v3,0
A,v4,0
A,v6,0
A,v8,0
A,v7,0
A,v10,3
B,v1,0
B,v2,0
A,v9,1
B,v4,1
B,v3,1
A,v5,0
B,v5,0
B,v6,0
B,v7,2
B,v10,3
B,v9,3
C,v1,4
C,v2,2
C,v4,1
C,v3,3
C,v6,1
C,v7,3
B,v8,0
C,v5,1
D,v1,0
C,v10,3
C,v8,1
D,v2,1
D,v3,2
D,v5,0
D,v6,0
D,v7,0
D,v8,0
D,v10,0
D,v4,0
D,v9,1
E,v1,2
C,v9,3
E,v4,1
E,v2,0
E,v5,0
E,v7,0
E,v9,0
E,v10,0
E,v3,1
E,v6,0
F,v2,0
F,v3,0
E,v8,0
F,v1,0
F,v6,1
F,v7,0
F,v4,0
F,v9,0
F,v5,0
F,v10,2
G,v2,0
G,v3,0
G,v1,0
F,v8,2
G,v6,1
G,v7,0
G,v5,0
G,v8,0
G,v10,0
G,v4,1
H,v2,1
H,v3,0
H,v1,1
H,v4,2
H,v6,2
H,v7,2
H,v5,0
H,v8,2
H,v10,1
G,v9,1
H,v9,5
I,v3,3
I,v2,0
I,v4,5
I,v1,0
I,v7,3
I,v5,4
I,v9,0
I,v8,0
I,v6,1
I,v10,1
J,v3,0
J,v2,0
J,v4,0
J,v5,0
J,v6,1
J,v8,4
J,v9,0
J,v7,0
J,v1,0
J,v10,1
K,v1,0
K,v2,2
K,v3,5
K,v6,1
K,v7,5
K,v8,4
K,v5,1
K,v9,5
K,v4,8
K,v10,3
L,v1,
