group,variable,value
A,v1,2
A,v2,1
A,v5,1
A,v7,1
A,v4,1
A,v3,0
A,v9,6
B,v1,6
A,v10,7
B,v2,1
B,v3,0
B,v4,0
B,v5,0
B,v6,5
B,v7,2
A,v8,1
B,v8,1
B,v10,0
C,v1,2
A,v6,0
C,v3,1
C,v4,2
C,v5,2
B,v9,0
C,v6,0
C,v8,0
C,v2,1
C,v10,3
D,v1,0
D,v2,0
C,v9,2
D,v3,1
D,v5,3
C,v7,1
D,v4,0
D,v8,0
D,v9,1
D,v10,0
D,v7,1
E,v2,1
E,v3,0
D,v6,1
E,v6,1
E,v5,0
E,v1,0
E,v4,0
E,v9,0
E,v10,1
F,v1,0
F,v2,1
F,v3,2
E,v7,0
E,v8,3
F,v6,0
F,v7,0
F,v8,1
F,v4,2
F,v10,0
G,v1,1
F,v5,1
F,v9,3
G,v4,7
G,v5,0
G,v2,0
G,v3,0
G,v6,0
G,v9,1
G,v10,2
H,v1,2
H,v2,0
G,v8,1
G,v7,1
H,v5,2
H,v6,1
H,v7,1
H,v3,0
H,v4,1
H,v10,1
I,v1,0
I,v2,0
I,v3,0
H,v9,3
H,v8,4
I,v6,1
I,v4,1
I,v8,0
I,v7,0
I,v5,2
J,v1,0
I,v10,1
I,v9,0
J,v3,0
J,v2,0
J,v4,
