group,variable,value
A,v2,0
A,v1,0
A,v3,0
A,v4,1
A,v5,1
A,v8,1
A,v9,1
A,v10,1
A,v7,5
A,v6,0
B,v3,4
B,v4,0
B,v2,2
B,v6,4
B,v7,4
B,v8,4
B,v9,1
B,v10,3
C,v1,4
B,v5,1
B,v1,0
C,v3,1
C,v4,0
C,v6,1
C,v7,1
C,v8,0
C,v2,1
C,v10,3
C,v9,0
D,v2,4
D,v3,3
C,v5,0
D,v4,3
D,v6,1
D,v1,2
D,v8,3
D,v9,1
D,v10,6
D,v7,2
E,v1,3
E,v3,0
E,v4,1
E,v2,2
D,v5,2
E,v8,4
E,v6,1
E,v9,5
E,v10,0
F,v1,1
F,v2,2
E,v7,4
F,v4,2
F,v5,1
F,v3,4
F,v6,3
F,v8,4
F,v7,3
F,v10,3
G,v1,5
G,v2,5
E,v5,0
G,v3,0
G,v4,3
G,v6,3
G,v7,0
G,v8,0
F,v9,4
G,v10,3
H,v1,0
H,v2,0
G,v5,3
G,v9,4
H,v5,3
H,v4,2
H,v3,2
H,v7,0
H,v8,1
I,v1,3
H,v10,1
H,v9,3
I,v2,5
H,v6,2
I,v3,2
I,v5,6
I,v4,3
I,v8,1
I,v9,2
I,v6,2
I,v10,3
I,v7,1
J,v3,4
J,v2,1
J,v4,4
J,v5,4
J,v1,6
J,v7,6
J,v8,4
J,v9,8
J,v10,3
K,v1,3
K,v2,6
K,v4,3
K,v3,7
K,v6,1
K,v5,0
K,v7,0
K,v9,2
K,v10,0
L,v2,0
J,v6,2
L,v1,1
L,v3,0
L,v6,2
L,v4,1
L,v8,1
K,v8,5
L,v5,0
L,v7,1
L,v10,0
M,v1,1
L,v9,1
M,v4,3
M,v3,1
M,v2,1
M,v5,0
M,v9,1
M,v6,1
N,v1,0
M,v7,0
M,v10,1
N,v2,1
N,v3,1
N,v5,0
N,v6,0
N,v4,0
N,v7,1
N,v8,1
M,v8,1
N,v10,1
N,v9,1
O,v2,0
O,v3,0
O,v4,0
O,v7,4
O,v5,7
O,v8,2
O,v6,0
O,v1,0
O,v10,2
P,v1,0
O,v9,1
P,v2,1
P,v5,0
P,v3,3
P,v6,0
P,v4,1
P,v9,1
P,v7,1
P,v10,0
R,v1,0
R,v2,0
P,v8,3
R,v5,1
R,v4,2
R,v6,3
R,v8,0
R,v7,1
undefined,v1,0
R,v3,1
R,v10,1
undefined,v2,0
undefined,v4,0
R,v9,1
undefined,v3,2
undefined,v7,2
undefined,v6,2
undefined,v8,0
undefined,v9,1
undefined,v10,0
undefined,v1,1
undefined,v3,0
undefined,v4,0
undefined,v5,0
undefined,v5,0
undefined,v7,0
undefined,v2,1
undefined,v8,1
undefined,v9,1
undefined,v10,0
undefined,v1,2
undefined,v6,0
undefined,v2,0
undefined,v4,0
undefined,v5,3
undefined,v3,0
undefined,v6,1
undefined,v7,10
undefined,v8,7
undefined,v9,
