group,variable,value
A,v1,25
A,v4,26
A,v2,37
A,v3,26
A,v8,54
A,v7,30
A,v6,26
A,v10,36
A,v9,24
B,v1,22
B,v2,31
B,v3,30
B,v5,28
B,v6,26
A,v5,42
B,v7,29
B,v9,48
B,v10,36
B,v8,32
B,v4,51
C,v4,33
C,v1,39
C,v3,36
C,v7,35
C,v5,21
C,v2,25
C,v6,19
C,v10,32
C,v9,33
D,v2,32
D,v3,74
D,v1,20
C,v8,34
D,v7,21
D,v6,34
D,v4,16
D,v9,96
D,v10,19
E,v1,22
D,v5,53
E,v2,25
E,v4,21
E,v5,17
D,v8,41
E,v7,30
E,v8,51
E,v9,23
E,v10,39
F,v1,33
F,v2,32
F,v3,21
E,v3,27
F,v4,29
F,v5,24
F,v6,24
F,v9,39
E,v6,14
F,v10,32
G,v1,27
G,v2,31
G,v3,37
F,v7,0
F,v8,24
G,v7,56
G,v4,41
G,v6,40
G,v5,25
G,v10,68
G,v9,72
H,v1,47
G,v8,31
H,v4,29
H,v2,74
H,v5,36
H,v7,37
H,v8,30
H,v6,16
H,v10,32
H,v9,47
I,v2,29
I,v3,28
I,v4,34
I,v1,30
H,v3,23
I,v7,24
I,v5,28
I,v8,32
I,v9,40
I,v6,21
J,v2,28
I,v10,78
J,v4,24
J,v3,33
J,v1,28
J,v8,36
J,v7,26
J,v6,33
J,v9,31
J,v10,27
J,v5,23
K,v1,66
K,v3,27
K,v2,27
K,v6,36
K,v4,31
K,v7,55
K,v5,18
K,v10,30
K,v9,27
K,v8,50
L,v2,52
L,v1,15
L,v3,25
L,v4,
