group,variable,value
A,v3,24
A,v4,23
A,v1,35
A,v5,18
A,v7,57
A,v2,19
A,v6,42
B,v1,65
A,v10,50
A,v8,26
A,v9,39
B,v4,24
B,v2,46
B,v3,33
B,v7,29
B,v8,39
B,v9,33
B,v10,24
C,v1,25
C,v2,49
B,v6,32
C,v4,30
C,v3,27
C,v6,66
B,v5,31
C,v7,38
C,v9,48
C,v10,41
D,v1,34
C,v5,51
D,v2,14
D,v4,30
D,v5,21
C,v8,36
D,v3,36
D,v6,43
D,v7,35
D,v10,40
D,v8,36
E,v2,29
E,v3,49
E,v1,33
E,v5,24
E,v6,34
D,v9,31
E,v7,38
E,v8,25
E,v10,28
F,v1,35
F,v2,55
E,v4,38
E,v9,28
F,v5,23
F,v6,82
F,v4,30
F,v3,36
F,v9,24
F,v10,19
F,v7,50
G,v2,101
G,v1,29
G,v4,26
G,v5,29
G,v3,49
F,v8,25
G,v9,24
G,v7,56
G,v10,12
G,v8,43
H,v1,107
H,v3,36
G,v6,44
H,v4,22
H,v6,32
H,v7,35
H,v5,30
H,v10,24
H,v8,20
H,v9,32
I,v2,31
I,v1,31
H,v2,28
I,v4,54
I,v6,37
I,v5,22
I,v3,28
I,v10,25
I,v8,24
I,v9,39
I,v7,72
J,v2,36
J,v1,48
J,v4,42
J,v5,33
J,v6,36
J,v3,38
J,v8,28
J,v10,41
J,v7,24
K,v2,39
K,v1,41
K,v4,73
J,v9,33
K,v5,21
K,v3,60
K,v7,31
K,v8,29
K,v10,29
K,v9,35
L,v3,31
L,v1,28
L,v4,32
L,v2,38
L,v6,25
K,v6,41
L,v5,26
L,v7,28
M,v1,33
L,v8,38
M,v2,37
L,v10,36
M,v4,29
M,v3,36
M,v5,40
M,v7,54
M,v8,31
M,v10,35
L,v9,36
N,v1,35
M,v6,52
N,v2,45
N,v4,30
N,v3,29
N,v6,50
M,v9,66
N,v8,29
N,v5,56
N,v9,47
N,v7,28
N,v10,50
O,v2,40
O,v3,157
O,v1,35
O,v5,30
O,v6,37
O,v4,30
O,v8,43
O,v7,42
O,v10,28
P,v1,31
P,v2,37
O,v9,36
P,v4,147
P,v5,35
P,v6,39
P,v7,38
P,v3,35
P,v8,37
P,v10,
P,v9,33
