group,variable,value
A,v2,0
A,v5,0
A,v6,1
A,v4,0
A,v3,0
A,v8,1
A,v7,1
A,v10,0
A,v9,1
B,v3,0
B,v1,0
B,v4,1
B,v6,3
B,v7,3
B,v5,0
B,v10,3
B,v9,2
C,v1,3
C,v2,3
B,v8,0
C,v3,4
C,v5,1
B,v2,0
C,v7,1
C,v8,1
C,v10,2
C,v9,2
D,v1,1
C,v6,5
D,v2,1
C,v4,7
D,v5,5
D,v4,5
D,v3,4
D,v6,3
D,v9,3
D,v10,4
D,v7,0
E,v2,4
E,v3,1
E,v4,0
E,v1,1
E,v6,0
E,v7,0
E,v8,1
D,v8,0
E,v10,1
F,v1,1
F,v2,2
E,v9,0
F,v3,0
F,v6,2
F,v5,1
E,v5,0
F,v7,2
F,v4,1
F,v10,0
G,v1,2
F,v8,2
G,v2,1
G,v4,0
G,v3,1
F,v9,2
G,v5,0
G,v7,0
H,v1,11
G,v6,1
G,v10,0
H,v2,2
G,v9,0
G,v8,0
H,v5,1
H,v6,0
H,v3,2
H,v7,2
H,v4,2
H,v10,4
I,v2,0
H,v9,0
H,v8,0
I,v4,1
I,v3,0
I,v1,0
I,v8,4
I,v5,1
I,v9,1
I,v10,1
I,v7,1
J,v2,2
I,v6,0
J,v3,1
J,v5,0
J,v7,1
J,v6,0
J,v4,0
J,v8,1
J,v1,2
J,v9,0
J,v10,5
K,v3,3
K,v4,5
K,v2,4
K,v5,4
K,v1,3
K,v6,1
K,v8,3
K,v7,1
K,v10,2
L,v1,5
L,v2,6
L,v3,2
K,v9,3
L,v5,1
L,v8,0
L,v7,1
L,v6,2
L,v10,1
L,v9,1
M,v1,0
M,v3,1
M,v4,3
L,v4,2
M,v6,1
M,v5,0
M,v7,0
M,v2,0
M,v9,2
M,v8,0
M,v10,1
N,v1,1
N,v4,
N,v3,2
N,v2,0
