group,variable,value
A,v1,31
A,v3,22
A,v2,21
A,v5,21
A,v7,31
A,v6,26
A,v8,21
A,v10,27
B,v1,19
A,v4,33
B,v3,53
B,v2,25
B,v4,30
A,v9,26
B,v6,30
B,v7,20
B,v9,42
B,v10,47
B,v5,59
B,v8,43
C,v3,93
C,v1,40
C,v2,29
C,v5,27
C,v8,29
C,v7,41
C,v9,26
C,v10,27
C,v6,76
C,v4,26
D,v3,30
D,v4,25
D,v1,24
D,v6,26
D,v7,29
D,v8,34
D,v2,20
D,v10,33
E,v2,32
D,v5,79
E,v3,40
D,v9,35
E,v5,46
E,v6,23
E,v1,24
E,v7,22
E,v4,19
E,v10,36
F,v2,29
E,v8,38
F,v1,36
F,v4,28
F,v5,25
F,v6,28
F,v7,24
F,v3,24
F,v9,42
E,v9,21
F,v10,34
G,v1,33
G,v3,43
G,v4,56
G,v2,15
F,v8,23
G,v5,26
G,v8,28
G,v6,32
G,v10,25
H,v1,23
H,v2,50
G,v9,26
H,v4,27
H,v5,28
H,v6,21
G,v7,40
H,v7,44
H,v9,50
H,v10,36
H,v8,34
I,v1,30
I,v3,45
I,v4,34
H,v3,38
I,v6,32
I,v8,19
I,v5,22
I,v9,29
I,v7,20
I,v2,38
J,v1,32
I,v10,28
J,v4,24
J,v3,45
J,v6,55
J,v2,43
J,v8,40
J,v5,28
J,v10,45
J,v7,52
J,v9,34
K,v2,38
K,v3,48
K,v1,31
K,v4,34
K,v6,21
K,v5,27
K,v8,28
K,v7,18
K,v10,43
K,v9,30
L,v1,11
L,v3,35
L,v5,23
L,v6,21
L,v2,97
L,v4,17
L,v9,36
L,v8,36
L,v10,19
M,v1,29
M,v2,25
L,v7,14
M,v5,37
M,v4,39
M,v6,24
M,v7,41
M,v8,21
M,v3,28
M,v10,35
M,v9,39
N,v1,20
N,v3,29
N,v4,21
N,v2,21
N,v7,34
N,v8,27
N,v6,13
N,v9,26
N,v5,22
N,v10,20
O,v1,17
O,v2,
