group,variable,value
A,v3,7
A,v6,47
A,v5,23
A,v4,68
A,v9,38
A,v10,28
B,v1,23
A,v7,30
B,v3,42
B,v5,50
B,v4,34
B,v6,128
A,v8,31
B,v2,27
B,v7,22
B,v10,20
C,v1,60
C,v2,38
B,v8,30
B,v9,28
C,v4,90
C,v3,31
C,v6,39
C,v8,47
C,v5,30
C,v10,33
D,v1,31
D,v2,28
C,v7,32
C,v9,23
D,v5,42
D,v6,40
D,v3,26
D,v8,26
D,v9,22
D,v10,47
E,v1,36
D,v4,50
D,v7,69
E,v4,24
E,v5,32
E,v2,37
E,v6,27
E,v8,30
E,v10,64
E,v3,19
E,v7,20
F,v1,131
F,v3,38
F,v4,42
F,v2,32
F,v5,74
F,v7,24
F,v8,30
F,v10,36
F,v6,32
E,v9,27
F,v9,43
G,v3,35
G,v2,39
G,v1,84
G,v6,40
G,v4,38
G,v7,28
G,v9,52
G,v10,30
G,v8,41
H,v2,32
H,v3,50
H,v4,56
H,v5,26
G,v5,25
H,v8,32
H,v1,60
H,v10,33
H,v9,34
I,v1,30
H,v7,24
I,v3,36
I,v4,25
I,v2,35
I,v6,27
I,v7,36
I,v8,25
I,v9,24
I,v10,24
J,v1,26
I,v5,78
J,v2,31
J,v4,71
J,v3,48
H,v6,49
J,v5,40
J,v7,34
J,v8,35
J,v9,44
K,v1,41
J,v10,30
K,v2,40
J,v6,16
K,v3,23
K,v7,30
K,v4,34
K,v5,22
K,v6,23
K,v10,32
K,v8,73
L,v1,49
L,v3,26
L,v5,29
L,v4,26
L,v6,33
L,v8,42
K,v9,31
L,v2,38
L,v9,49
L,v7,40
L,v10,28
M,v1,36
M,v2,
