group,variable,value
A,v1,1
A,v3,2
A,v2,3
A,v5,1
A,v4,3
A,v8,2
A,v10,0
A,v9,2
B,v1,0
A,v6,0
B,v2,2
A,v7,0
B,v5,4
B,v6,2
B,v4,0
B,v3,3
B,v8,2
B,v10,0
B,v9,0
C,v2,1
C,v1,3
B,v7,1
C,v5,1
C,v6,2
C,v4,2
C,v3,1
C,v9,0
C,v10,1
D,v1,0
D,v3,1
C,v7,5
D,v2,0
D,v4,1
D,v5,0
D,v6,1
D,v8,0
C,v8,1
D,v10,0
E,v1,0
D,v9,0
E,v2,1
E,v4,0
D,v7,3
E,v3,1
E,v5,0
E,v7,1
E,v9,0
E,v10,1
E,v6,0
F,v2,1
E,v8,2
F,v4,0
F,v3,0
F,v1,0
F,v8,2
F,v5,0
F,v9,2
F,v6,0
F,v10,0
G,v1,1
G,v3,1
G,v2,2
F,v7,0
G,v7,5
G,v4,1
G,v6,4
G,v9,1
H,v1,1
G,v10,3
G,v8,2
G,v5,2
H,v3,0
H,v5,2
H,v6,1
H,v4,1
H,v8,0
H,v7,0
H,v10,4
I,v1,3
I,v2,2
H,v9,2
H,v2,1
I,v4,2
I,v5,6
I,v3,1
I,v7,1
I,v8,0
I,v9,1
I,v10,2
J,v1,0
I,v6,0
J,v2,2
J,v4,0
J,v3,3
J,v6,1
J,v8,1
J,v9,3
J,v5,5
J,v10,1
J,v7,0
K,v2,3
K,v3,3
K,v1,1
K,v6,1
K,v4,3
K,v8,1
K,v5,2
K,v9,2
K,v7,4
K,v10,4
L,v3,2
L,v2,1
L,v4,0
L,v5,3
L,v7,0
L,v1,0
L,v9,0
L,v6,1
M,v1,1
L,v8,1
L,v10,0
M,v4,0
M,v3,2
M,v2,0
M,v5,1
M,v6,3
M,v7,
