group,variable,value
A,v1,20
A,v2,18
A,v3,37
A,v5,26
A,v4,32
A,v8,36
A,v10,32
A,v6,30
A,v7,72
A,v9,41
B,v3,68
B,v4,22
B,v2,29
B,v6,23
B,v7,24
B,v8,19
B,v1,29
B,v10,31
C,v1,22
B,v9,22
C,v3,40
C,v4,22
C,v5,30
C,v6,24
C,v7,22
C,v8,33
B,v5,23
C,v10,29
C,v2,23
D,v1,64
C,v9,16
D,v4,32
D,v6,23
D,v5,29
D,v8,26
D,v7,19
D,v9,35
D,v10,33
E,v2,40
D,v2,32
E,v3,27
E,v4,36
E,v1,23
E,v5,16
E,v6,34
E,v8,57
E,v10,32
E,v9,29
D,v3,25
F,v2,31
F,v4,33
E,v7,45
F,v1,22
F,v5,42
F,v8,26
F,v7,51
F,v9,30
F,v10,24
G,v2,53
F,v6,48
G,v3,32
G,v4,38
G,v1,50
F,v3,23
G,v7,29
G,v8,28
G,v9,37
G,v10,24
H,v1,40
G,v6,44
H,v3,32
G,v5,61
H,v4,21
H,v5,26
H,v7,37
H,v8,34
H,v9,34
I,v1,28
H,v10,31
H,v2,27
H,v6,50
I,v4,46
I,v6,25
I,v3,26
I,v5,34
I,v8,29
I,v2,36
I,v9,33
I,v10,24
J,v1,29
I,v7,36
J,v4,29
J,v3,19
J,v5,121
J,v2,26
J,v8,41
J,v7,22
J,v9,121
J,v6,37
J,v10,27
K,v3,30
K,v1,26
K,v6,36
K,v2,53
K,v5,20
K,v8,53
K,v7,31
K,v10,27
L,v1,36
K,v4,34
K,v9,29
L,v2,26
L,v5,26
L,v4,24
L,v6,32
L,v7,16
L,v8,63
L,v9,60
L,v10,48
M,v1,38
L,v3,62
M,v4,26
M,v3,28
M,v2,27
M,v5,34
M,v7,29
M,v6,23
M,v10,28
M,v8,34
N,v1,25
N,v2,38
N,v4,36
M,v9,24
N,v5,29
N,v6,26
N,v3,30
N,v8,22
N,v7,32
N,v9,
