group,variable,value
A,v1,40
A,v2,20
A,v3,27
A,v4,18
A,v5,32
A,v6,30
A,v7,27
A,v8,32
A,v9,24
A,v10,30
B,v1,36
B,v2,32
B,v3,27
B,v6,40
B,v5,85
B,v4,56
B,v9,18
B,v10,22
C,v1,23
C,v2,23
B,v7,29
C,v4,40
B,v8,30
C,v5,144
C,v7,26
C,v6,20
C,v10,58
C,v8,24
C,v9,21
D,v2,24
C,v3,23
D,v4,40
D,v3,27
D,v5,43
D,v8,29
D,v1,31
D,v6,59
D,v10,25
E,v2,19
D,v9,22
E,v1,22
E,v4,36
E,v3,36
D,v7,27
E,v8,24
E,v7,26
E,v9,29
E,v10,55
E,v6,26
F,v2,28
F,v4,24
F,v3,44
F,v5,31
F,v6,33
F,v7,41
F,v1,38
E,v5,38
F,v10,29
G,v1,38
F,v8,24
F,v9,40
G,v3,42
G,v2,29
G,v6,26
G,v8,24
G,v7,31
G,v9,30
G,v10,28
G,v4,27
G,v5,38
H,v1,29
H,v3,41
H,v5,25
H,v6,51
H,v4,32
H,v8,31
H,v9,24
H,v10,24
H,v2,32
I,v2,27
I,v3,35
I,v4,22
I,v5,31
I,v6,45
I,v7,44
H,v7,26
I,v10,21
I,v8,26
I,v1,28
J,v1,36
I,v9,22
J,v2,62
J,v4,21
J,v3,27
J,v5,
