group,variable,value
A,v1,29
A,v3,21
A,v4,17
A,v5,25
A,v7,40
A,v6,47
A,v2,28
A,v10,37
A,v8,48
B,v2,24
B,v3,54
B,v1,33
B,v4,39
B,v6,24
A,v9,27
B,v8,22
B,v5,51
B,v10,33
C,v1,24
B,v9,23
C,v2,24
C,v3,19
C,v5,28
C,v6,54
C,v4,25
C,v7,52
B,v7,25
C,v10,27
D,v1,44
C,v8,29
C,v9,40
D,v4,52
D,v5,31
D,v2,22
D,v6,23
D,v8,30
D,v3,23
D,v7,30
D,v10,57
E,v2,59
E,v3,36
E,v1,37
D,v9,57
E,v6,33
E,v7,24
E,v5,72
E,v9,34
E,v10,37
E,v4,29
E,v8,37
F,v3,52
F,v4,22
F,v5,42
F,v6,32
F,v1,46
F,v7,39
F,v10,70
F,v9,45
F,v8,47
F,v2,40
G,v3,20
G,v4,42
G,v2,39
G,v5,41
G,v7,33
G,v8,39
G,v6,29
G,v10,22
G,v9,20
H,v2,16
H,v4,38
H,v3,28
G,v1,36
H,v6,23
H,v1,33
H,v8,31
H,v9,80
H,v5,23
I,v2,29
H,v10,34
I,v1,58
I,v4,43
H,v7,33
I,v6,36
I,v7,23
I,v8,27
I,v9,52
I,v10,34
I,v5,72
I,v3,21
J,v2,35
J,v1,40
J,v5,33
J,v4,42
J,v7,34
J,v8,29
J,v6,39
J,v9,31
J,v3,29
K,v1,34
J,v10,22
K,v2,
