group,variable,value
A,v1,1
A,v3,1
A,v2,0
A,v6,1
A,v5,1
A,v7,0
A,v10,0
A,v9,3
A,v4,2
B,v2,2
B,v3,1
B,v4,1
B,v5,1
B,v6,0
A,v8,1
B,v7,0
B,v9,0
B,v10,0
C,v1,5
B,v1,3
C,v2,5
C,v4,6
C,v3,2
C,v5,1
C,v6,2
C,v8,4
B,v8,0
C,v10,3
D,v1,7
D,v2,6
D,v3,5
C,v7,4
D,v5,2
C,v9,4
D,v7,1
D,v8,6
D,v9,1
D,v10,0
E,v1,0
E,v2,0
D,v6,1
D,v4,4
E,v4,1
E,v6,0
E,v7,0
E,v5,2
E,v9,0
E,v10,0
F,v1,0
F,v2,0
E,v8,2
F,v4,1
F,v5,1
F,v6,0
F,v3,0
F,v7,2
F,v10,0
G,v1,0
F,v8,2
F,v9,0
G,v2,5
G,v3,4
G,v5,3
G,v4,1
G,v7,0
G,v8,1
E,v3,2
G,v10,0
G,v9,0
G,v6,1
H,v3,0
H,v2,0
H,v5,0
H,v6,0
H,v1,0
H,v4,0
H,v9,1
H,v10,1
H,v7,6
H,v8,4
I,v3,0
I,v1,3
I,v2,1
I,v4,1
I,v7,1
I,v5,3
I,v9,0
I,v8,3
J,v1,0
I,v10,1
J,v3,3
I,v6,3
J,v2,2
J,v4,5
J,v5,0
J,v7,0
J,v9,2
J,v8,1
K,v1,0
J,v10,1
J,v6,0
K,v3,1
K,v2,1
K,v4,0
K,v7,0
K,v5,0
K,v9,0
K,v8,0
K,v10,0
L,v2,1
K,v6,0
L,v1,0
L,v4,5
L,v5,0
L,v7,0
L,v8,2
L,v9,0
L,v3,4
L,v10,1
M,v2,1
M,v3,0
M,v1,1
L,v6,2
M,v5,2
M,v4,2
M,v6,
