group,variable,value
A,v2,30
A,v3,26
A,v4,61
A,v8,21
A,v6,44
A,v7,35
A,v10,22
B,v1,24
A,v9,30
A,v5,25
B,v3,17
B,v4,28
B,v2,27
B,v6,32
B,v5,23
B,v7,37
B,v10,20
B,v8,32
C,v2,19
C,v4,28
C,v3,31
B,v9,24
C,v6,38
C,v7,23
C,v1,24
C,v9,22
C,v10,30
D,v1,59
C,v8,28
C,v5,34
D,v4,33
D,v5,22
D,v3,53
D,v6,32
D,v8,41
D,v9,26
D,v10,21
D,v7,26
D,v2,47
E,v1,34
E,v2,25
E,v3,62
E,v5,47
E,v7,43
E,v8,42
E,v4,50
E,v10,34
E,v6,32
F,v2,19
E,v9,22
F,v3,26
F,v1,31
F,v6,36
F,v8,33
F,v4,41
F,v7,29
F,v10,51
G,v1,32
F,v5,51
F,v9,36
G,v4,27
G,v5,34
G,v2,17
G,v7,28
G,v8,35
G,v3,36
G,v10,53
H,v1,34
G,v9,51
H,v2,31
H,v3,29
H,v5,35
H,v6,22
H,v7,20
H,v4,39
G,v6,21
H,v10,47
H,v8,21
I,v2,126
I,v3,25
I,v1,22
I,v4,51
I,v6,67
I,v7,56
H,v9,42
I,v8,56
I,v10,110
I,v5,36
I,v9,33
J,v3,40
J,v1,27
J,v4,23
J,v2,41
J,v6,44
J,v8,24
J,v7,28
J,v10,19
K,v1,51
J,v5,26
K,v3,21
J,v9,26
K,v5,26
K,v4,36
K,v7,26
K,v2,32
K,v8,24
K,v6,26
K,v9,81
K,v10,33
L,v3,138
L,v1,31
L,v4,21
L,v6,23
L,v7,22
L,v5,28
L,v9,32
L,v10,123
M,v1,52
L,v8,28
M,v3,62
M,v2,29
M,v4,18
M,v6,27
M,v5,25
L,v2,26
M,v10,27
M,v7,62
M,v9,47
N,v1,34
N,v2,29
N,v4,20
N,v3,22
N,v5,52
M,v8,23
N,v6,28
N,v9,39
N,v8,44
O,v1,30
N,v10,48
N,v7,50
O,v4,32
O,v3,22
O,v5,34
O,v6,48
O,v2,44
O,v8,31
O,v10,20
P,v1,24
O,v9,34
P,v3,31
O,v7,21
P,v5,14
P,v4,23
P,v7,23
P,v8,30
P,v9,29
P,v10,44
R,v1,40
P,v2,26
R,v3,37
R,v2,36
R,v4,26
R,v5,45
R,v6,23
P,v6,32
R,v9,33
R,v7,34
R,v8,51
R,v10,60
undefined,v2,
undefined,v1,55
