group,variable,value
A,v2,1
A,v3,2
A,v1,1
A,v4,2
A,v7,0
A,v8,2
A,v6,0
A,v10,0
A,v5,1
B,v2,3
B,v3,1
B,v1,2
A,v9,4
B,v6,1
B,v7,0
B,v8,2
B,v5,2
B,v10,0
B,v9,1
C,v1,2
C,v3,0
C,v2,3
C,v4,1
B,v4,0
C,v7,3
C,v8,0
C,v9,6
C,v6,5
C,v10,1
D,v2,1
D,v3,0
C,v5,2
D,v4,0
D,v6,0
D,v7,0
D,v5,1
D,v8,1
D,v10,0
E,v1,6
D,v9,5
E,v2,0
E,v4,0
E,v5,0
E,v3,4
E,v6,0
E,v9,0
E,v8,1
E,v10,0
E,v7,0
F,v2,0
F,v1,2
F,v4,1
F,v5,2
D,v1,0
F,v8,3
F,v7,2
F,v9,0
F,v10,2
F,v3,1
G,v2,2
G,v3,4
G,v1,4
G,v4,6
F,v6,4
G,v8,2
G,v7,2
G,v5,1
G,v10,0
G,v9,3
H,v2,1
H,v3,0
H,v1,1
H,v4,1
H,v5,4
H,v7,2
H,v6,1
G,v6,0
H,v10,0
I,v1,2
H,v8,0
I,v3,0
I,v5,1
I,v2,1
H,v9,0
I,v7,0
I,v4,0
I,v8,0
I,v6,0
I,v10,2
I,v9,0
J,v3,3
J,v4,3
J,v2,5
J,v5,2
J,v7,0
J,v1,1
J,v9,7
J,v6,0
J,v10,2
K,v2,4
K,v1,4
K,v3,5
J,v8,2
K,v6,2
K,v5,0
K,v8,1
K,v7,2
K,v10,4
K,v4,2
L,v1,0
K,v9,2
L,v4,3
L,v3,1
L,v6,2
L,v2,4
L,v7,0
L,v5,4
L,v10,2
M,v1,2
L,v8,0
M,v2,0
M,v3,0
M,v4,1
L,v9,1
M,v7,2
M,v5,1
M,v9,0
M,v8,2
M,v10,8
M,v6,1
N,v1,4
N,v2,4
N,v5,5
N,v4,2
N,v3,5
N,v7,8
N,v6,3
N,v9,6
N,v10,7
O,v1,4
O,v2,6
O,v3,2
O,v4,3
O,v5,3
O,v6,5
O,v8,3
O,v9,1
N,v8,2
P,v1,4
O,v10,0
P,v2,0
P,v4,2
O,v7,1
P,v6,1
P,v5,2
P,v7,1
P,v3,1
P,v10,1
P,v9,2
R,v1,2
P,v8,7
R,v2,
