group,variable,value
A,v2,25
A,v3,38
A,v6,38
A,v5,58
A,v4,42
A,v9,43
A,v7,76
A,v10,38
B,v3,37
B,v2,35
B,v4,19
A,v8,42
B,v6,24
B,v1,40
B,v5,88
B,v9,38
B,v10,47
C,v1,66
C,v2,41
C,v3,38
B,v7,67
C,v4,33
C,v6,33
B,v8,23
C,v7,27
C,v9,65
C,v10,83
C,v5,57
C,v8,70
D,v1,47
D,v4,48
D,v2,27
D,v5,38
D,v7,39
D,v8,32
D,v9,45
D,v10,49
D,v3,54
E,v1,25
E,v3,48
E,v4,40
E,v5,43
E,v6,58
E,v7,25
E,v8,33
D,v6,23
E,v10,73
F,v1,52
F,v2,34
E,v2,31
E,v9,22
F,v5,39
F,v6,60
F,v4,31
F,v3,24
F,v8,39
F,v10,19
F,v7,30
F,v9,23
G,v3,23
G,v5,22
G,v1,83
G,v4,49
G,v6,55
G,v8,50
G,v2,27
G,v10,27
H,v1,25
G,v9,45
H,v2,26
H,v4,22
H,v5,17
G,v7,12
H,v7,25
H,v8,35
H,v10,59
H,v9,31
I,v1,33
I,v2,29
H,v3,26
H,v6,32
I,v3,22
I,v5,34
I,v7,32
I,v8,20
I,v6,18
I,v10,23
I,v4,41
I,v9,28
J,v1,47
J,v3,32
J,v2,19
J,v6,30
J,v7,126
J,v4,82
J,v8,24
J,v5,40
K,v1,42
J,v10,30
K,v2,31
J,v9,29
K,v4,44
K,v3,35
K,v7,68
K,v5,45
K,v6,28
K,v8,30
L,v1,39
K,v10,34
L,v2,21
K,v9,41
L,v5,26
L,v7,24
L,v4,26
L,v3,29
L,v9,53
L,v8,26
M,v1,25
L,v10,42
M,v2,16
L,v6,35
M,v4,
M,v3,22
