group,variable,value
A,v2,2
A,v5,3
A,v4,4
A,v7,2
A,v8,0
A,v9,0
A,v10,1
A,v6,3
B,v2,0
B,v3,0
A,v3,2
B,v1,0
B,v6,0
B,v4,0
B,v7,0
B,v9,1
B,v10,0
C,v1,0
C,v2,0
B,v8,0
B,v5,0
C,v5,1
C,v6,0
C,v4,0
C,v8,0
C,v9,0
C,v10,2
C,v7,3
D,v1,0
C,v3,2
D,v4,1
D,v5,1
D,v6,0
D,v2,1
D,v8,1
D,v9,3
D,v10,0
D,v3,1
E,v2,2
E,v3,4
E,v1,0
E,v5,4
E,v6,0
E,v4,2
E,v7,0
E,v9,1
E,v10,0
E,v8,0
F,v1,0
F,v5,0
F,v2,3
F,v3,3
F,v6,2
D,v7,3
F,v9,0
F,v4,3
F,v10,1
F,v7,0
G,v1,0
G,v4,0
G,v3,0
G,v5,0
G,v2,0
G,v6,0
G,v8,0
G,v9,1
G,v10,0
F,v8,0
G,v7,0
H,v2,0
H,v4,0
H,v1,1
H,v6,0
H,v5,0
H,v7,0
H,v8,0
H,v10,1
H,v9,0
H,v3,0
I,v1,1
I,v4,0
I,v5,0
I,v2,0
I,v3,0
I,v7,0
I,v6,5
I,v10,1
I,v8,0
I,v9,2
J,v2,2
J,v1,2
J,v4,1
J,v6,1
J,v5,0
J,v7,2
J,v8,1
J,v10,2
K,v1,0
K,v2,1
J,v9,1
J,v3,2
K,v3,1
K,v4,
