group,variable,value
A,v1,0
A,v2,0
A,v3,1
A,v4,0
A,v5,0
A,v6,1
A,v7,0
A,v8,0
A,v9,0
A,v10,0
B,v1,1
B,v2,0
B,v3,0
B,v5,0
B,v7,1
B,v8,2
B,v9,0
B,v10,2
B,v4,1
C,v3,0
C,v2,4
B,v6,1
C,v1,1
C,v6,0
C,v5,0
C,v8,0
C,v4,3
C,v10,3
C,v7,0
D,v2,4
D,v3,2
D,v1,6
C,v9,4
D,v7,1
D,v6,1
D,v8,3
D,v4,3
D,v10,5
E,v1,6
E,v2,4
D,v5,7
E,v4,8
E,v5,0
D,v9,3
E,v3,6
E,v8,2
E,v9,1
E,v10,1
E,v6,2
F,v2,4
F,v4,1
F,v3,1
F,v1,1
E,v7,4
F,v5,0
F,v6,2
F,v9,2
F,v10,2
F,v8,1
F,v7,3
G,v3,0
G,v4,0
G,v5,0
G,v2,0
G,v7,2
G,v8,0
G,v9,0
G,v10,1
H,v1,0
G,v6,2
H,v3,1
H,v4,1
H,v5,2
H,v7,0
H,v2,2
H,v6,0
H,v8,1
H,v10,5
I,v2,1
I,v1,1
G,v1,0
H,v9,4
I,v3,4
I,v5,1
I,v4,2
I,v7,2
I,v8,0
I,v6,0
I,v10,0
I,v9,1
J,v1,1
J,v4,0
J,v3,1
J,v6,0
J,v2,0
J,v7,3
J,v10,2
J,v5,0
J,v8,0
K,v1,2
K,v2,1
K,v4,2
J,v9,0
K,v6,3
K,v8,0
K,v5,0
K,v7,1
K,v10,0
K,v3,1
L,v2,2
K,v9,4
L,v4,3
L,v3,0
L,v6,2
L,v5,3
L,v7,0
L,v8,2
L,v9,6
L,v10,3
M,v2,3
L,v1,1
M,v1,2
M,v3,0
M,v5,2
M,v8,8
M,v6,4
M,v7,7
M,v10,3
M,v9,4
N,v1,1
N,v3,0
N,v2,0
N,v6,0
N,v4,2
N,v5,0
N,v7,0
M,v4,1
N,v10,2
N,v9,1
O,v1,2
O,v2,0
O,v4,0
N,v8,1
O,v5,0
O,v6,0
O,v7,3
O,v8,6
P,v1,0
O,v3,0
O,v10,1
P,v3,0
P,v4,2
O,v9,2
P,v5,0
P,v6,1
P,v7,0
P,v2,1
P,v8,0
P,v9,1
R,v1,
P,v10,0
