group,variable,value
A,v3,0
A,v2,1
A,v6,0
A,v7,1
A,v8,0
A,v5,0
A,v9,1
A,v10,2
B,v2,0
A,v4,1
B,v1,0
B,v5,0
B,v6,1
B,v7,0
B,v4,3
B,v3,0
B,v10,0
C,v1,0
C,v2,0
B,v9,0
B,v8,0
C,v6,0
C,v5,1
C,v7,0
C,v4,0
C,v9,0
D,v1,0
C,v10,0
D,v2,4
D,v3,3
C,v8,0
C,v3,2
D,v5,0
D,v7,1
D,v8,0
D,v10,0
D,v9,0
E,v1,3
D,v4,0
D,v6,4
E,v3,2
E,v5,0
E,v2,1
E,v6,1
E,v7,0
E,v9,1
E,v10,0
E,v8,3
F,v1,0
F,v2,1
F,v4,2
F,v5,1
F,v3,0
F,v6,0
F,v7,1
F,v8,1
F,v10,0
G,v1,1
F,v9,0
G,v3,0
G,v4,1
E,v4,1
G,v2,0
G,v7,1
G,v6,1
G,v9,1
G,v5,1
G,v10,2
H,v1,1
G,v8,1
H,v5,0
H,v4,0
H,v6,0
H,v7,2
H,v8,1
H,v10,0
H,v9,2
I,v1,0
I,v2,0
I,v3,0
I,v4,1
H,v2,0
I,v6,1
I,v5,1
I,v8,1
I,v7,2
H,v3,0
J,v1,0
I,v10,2
J,v3,0
J,v2,1
J,v5,0
J,v6,0
J,v7,1
J,v8,0
J,v9,0
J,v10,0
K,v1,0
K,v2,0
I,v9,0
K,v4,1
K,v3,3
K,v7,2
J,v4,0
K,v5,1
K,v8,1
K,v10,0
K,v9,0
L,v1,0
L,v2,1
K,v6,3
L,v4,2
L,v3,1
L,v5,
