group,variable,value
A,v2,1
A,v1,0
A,v6,0
A,v3,0
A,v7,2
A,v8,2
A,v10,0
A,v4,0
B,v1,0
B,v2,0
A,v5,0
A,v9,0
B,v3,2
B,v5,0
B,v8,1
B,v4,0
B,v9,0
B,v10,0
C,v1,0
C,v2,1
C,v3,0
C,v4,0
C,v5,0
B,v6,0
C,v7,0
C,v8,0
C,v9,0
C,v6,0
C,v10,0
B,v7,1
D,v3,2
D,v4,0
D,v5,1
D,v1,6
D,v7,0
D,v6,0
D,v2,3
D,v9,0
D,v10,0
E,v2,0
D,v8,0
E,v4,0
E,v3,1
E,v5,0
E,v7,0
E,v1,0
E,v9,1
E,v8,2
E,v10,0
F,v2,3
E,v6,0
F,v4,0
F,v5,0
F,v7,0
F,v6,1
F,v3,0
F,v9,0
G,v1,3
F,v10,2
F,v1,0
G,v3,0
G,v2,2
F,v8,1
G,v5,0
G,v6,0
G,v4,0
G,v7,0
G,v8,0
G,v10,8
H,v2,1
H,v3,3
H,v1,5
G,v9,6
H,v5,0
H,v7,1
H,v8,2
H,v10,7
H,v6,0
H,v9,10
I,v2,0
I,v3,3
I,v1,4
H,v4,0
I,v5,4
I,v4,1
I,v7,2
I,v6,4
I,v8,
