group,variable,value
A,v1,53
A,v3,28
A,v2,42
A,v4,66
A,v7,28
A,v8,25
A,v9,21
A,v10,24
A,v5,41
B,v1,20
A,v6,29
B,v3,49
B,v6,27
B,v5,44
B,v2,23
B,v4,25
B,v9,27
B,v10,40
B,v8,27
B,v7,30
C,v1,25
C,v4,24
C,v5,52
C,v2,40
C,v7,39
C,v9,26
C,v8,26
C,v10,46
D,v1,26
D,v2,23
C,v3,31
C,v6,23
D,v4,32
D,v6,21
D,v7,23
D,v8,24
D,v5,18
D,v10,24
E,v1,28
D,v9,20
E,v2,20
E,v4,33
E,v5,15
E,v6,31
E,v8,24
E,v7,35
D,v3,20
E,v10,26
F,v1,27
F,v2,42
F,v3,18
F,v4,16
F,v5,22
F,v6,26
E,v9,19
F,v8,16
F,v7,30
G,v1,32
G,v2,42
G,v3,136
F,v9,30
F,v10,47
G,v4,32
G,v6,32
E,v3,34
G,v5,28
G,v10,35
G,v9,26
G,v7,40
H,v1,22
H,v2,28
G,v8,32
H,v4,22
H,v6,35
H,v7,30
H,v8,43
H,v9,36
H,v10,58
I,v1,34
H,v3,27
H,v5,28
I,v2,24
I,v5,52
I,v6,58
I,v4,78
I,v3,26
I,v7,44
I,v8,31
I,v9,31
J,v1,34
I,v10,26
J,v3,54
J,v2,45
J,v5,17
J,v7,29
J,v4,29
J,v9,17
J,v8,31
J,v10,45
K,v2,35
K,v3,20
J,v6,50
K,v1,26
K,v5,23
K,v6,39
K,v8,40
K,v9,47
K,v10,30
K,v4,20
K,v7,30
L,v1,37
L,v3,31
L,v2,24
L,v4,43
L,v7,36
L,v8,63
L,v6,27
L,v10,22
L,v9,25
L,v5,17
M,v2,20
M,v3,39
M,v4,20
M,v6,55
M,v5,26
M,v8,20
M,v1,37
M,v9,64
M,v10,28
N,v1,35
N,v2,26
N,v5,29
N,v4,57
M,v7,21
N,v3,22
N,v6,
