group,variable,value
64
A,v4,50
A,v7,58
A,v6,26
A,v8,28
A,v10,24
B,v1,19
A,v9,53
B,v4,29
B,v2,27
B,v3,30
A,v5,36
B,v5,20
B,v8,29
B,v9,27
B,v10,23
C,v1,38
B,v7,28
C,v3,53
C,v4,29
B,v6,32
C,v6,24
C,v8,72
C,v5,25
C,v7,36
C,v9,44
C,v10,26
D,v1,36
D,v4,29
D,v3,24
D,v5,24
D,v6,43
C,v2,30
D,v9,24
D,v2,41
D,v10,112
E,v1,29
D,v8,28
E,v2,39
D,v7,47
E,v4,29
E,v3,54
E,v7,35
E,v8,33
E,v9,27
E,v6,19
E,v10,33
F,v2,32
E,v5,26
F,v1,29
F,v5,58
F,v6,32
F,v4,29
F,v8,40
F,v10,32
F,v9,74
G,v1,30
F,v3,22
G,v3,52
G,v2,52
G,v5,107
G,v4,62
F,v7,23
G,v6,55
G,v9,39
G,v8,21
G,v10,32
H,v3,30
G,v7,43
H,v2,40
H,v6,21
H,v4,26
H,v1,33
H,v8,33
H,v9,21
H,v10,25
I,v1,41
I,v2,40
I,v3,20
I,v4,30
H,v5,46
I,v6,16
I,v5,25
I,v8,26
H,v7,26
I,v10,23
I,v9,62
J,v2,40
J,v3,
I,v7,25
J,v1,36
