group,variable,value
A,v2,40
A,v1,39
A,v4,16
A,v5,34
A,v3,36
A,v8,32
A,v7,44
A,v10,30
B,v1,35
A,v6,30
A,v9,48
B,v4,50
B,v2,20
B,v5,33
B,v3,42
B,v8,37
B,v9,38
B,v10,37
B,v7,31
C,v2,26
C,v3,26
C,v4,26
B,v6,20
C,v1,43
C,v5,30
C,v8,45
C,v9,67
C,v10,76
C,v7,38
D,v2,50
D,v3,37
C,v6,29
D,v5,141
D,v7,21
D,v6,49
D,v4,32
D,v1,24
D,v10,27
D,v8,38
E,v2,34
E,v3,38
E,v4,29
E,v1,30
D,v9,34
E,v7,44
E,v8,51
E,v6,26
E,v10,34
F,v1,30
E,v5,19
E,v9,29
F,v4,45
F,v5,46
F,v2,35
F,v6,20
F,v8,45
F,v9,28
F,v10,25
F,v3,58
G,v2,32
G,v3,16
G,v1,29
G,v5,148
G,v4,35
F,v7,38
G,v6,28
G,v7,54
G,v10,55
H,v1,68
G,v9,40
G,v8,39
H,v4,54
H,v2,22
H,v3,23
H,v7,29
H,v8,53
H,v6,28
H,v10,51
I,v1,52
I,v2,30
H,v9,38
I,v3,135
I,v4,47
I,v5,26
I,v6,30
I,v8,52
H,v5,26
I,v9,51
I,v7,32
J,v1,46
I,v10,42
J,v2,47
J,v6,31
J,v3,32
J,v5,52
J,v4,52
J,v8,40
J,v10,77
J,v9,33
K,v2,28
J,v7,29
K,v1,42
K,v4,25
K,v3,40
K,v7,80
K,v6,39
K,v5,58
K,v8,40
K,v10,51
K,v9,46
L,v1,46
L,v3,135
L,v2,50
L,v4,52
L,v7,66
L,v6,43
L,v5,37
L,v9,32
L,v10,64
M,v1,22
L,v8,33
M,v3,
M,v2,36
