group,variable,value
A,v1,64
A,v3,24
A,v2,39
A,v4,44
A,v6,33
A,v7,24
A,v5,46
B,v1,36
A,v10,22
B,v2,25
A,v8,20
B,v4,48
B,v5,40
A,v9,32
B,v6,31
B,v7,51
B,v10,18
C,v1,30
B,v9,82
B,v3,40
B,v8,22
C,v4,28
C,v6,44
C,v2,31
C,v5,51
C,v8,40
C,v10,27
C,v9,20
C,v7,38
C,v3,38
D,v1,29
D,v4,39
D,v5,52
D,v2,32
D,v3,28
D,v7,33
D,v8,27
D,v10,25
D,v9,78
E,v3,27
E,v4,21
D,v6,22
E,v2,28
E,v6,40
E,v1,41
E,v5,37
E,v8,37
E,v10,27
F,v1,38
F,v2,24
E,v9,50
F,v3,29
F,v5,40
F,v6,79
F,v4,28
F,v8,26
F,v9,30
F,v10,28
E,v7,35
G,v2,28
G,v3,32
G,v1,28
G,v4,32
G,v5,22
G,v7,30
G,v8,25
G,v9,21
G,v10,25
H,v1,27
H,v2,29
F,v7,26
G,v6,48
H,v4,35
H,v3,49
H,v7,29
H,v8,32
H,v6,35
H,v10,65
H,v5,52
H,v9,25
I,v3,54
I,v4,57
I,v2,27
I,v1,34
I,v7,37
I,v9,68
I,v8,29
I,v10,25
I,v6,38
I,v5,30
J,v2,23
J,v1,28
J,v5,47
J,v4,42
J,v7,27
J,v3,26
J,v8,16
K,v1,18
J,v6,32
J,v10,27
K,v2,22
K,v3,25
K,v5,27
K,v4,37
K,v6,49
K,v7,42
K,v8,69
K,v10,31
L,v1,38
J,v9,19
L,v3,36
L,v2,27
L,v5,23
L,v4,30
L,v7,19
L,v6,32
L,v8,42
K,v9,24
L,v9,25
M,v1,22
L,v10,24
M,v2,
