group,variable,value
A,v2,27
A,v3,42
A,v1,29
A,v6,26
A,v7,37
A,v8,44
A,v9,77
A,v10,29
A,v5,26
B,v2,50
B,v3,30
A,v4,23
B,v4,46
B,v6,25
B,v7,28
B,v5,33
B,v10,27
B,v8,30
C,v1,22
B,v9,21
C,v3,56
C,v4,33
B,v1,23
C,v5,36
C,v7,40
C,v8,23
C,v6,35
C,v10,30
D,v1,47
D,v2,91
C,v9,28
D,v3,25
D,v5,32
D,v6,26
D,v4,44
D,v7,31
D,v8,32
D,v10,43
C,v2,27
E,v2,27
D,v9,28
E,v1,78
E,v5,29
E,v4,30
E,v6,22
E,v8,31
E,v3,31
E,v10,19
E,v9,38
F,v2,43
F,v3,76
F,v1,32
E,v7,78
F,v6,34
F,v4,22
F,v7,40
F,v8,67
F,v10,31
G,v1,29
G,v2,31
F,v9,34
G,v3,77
G,v4,19
G,v6,34
G,v8,49
G,v5,21
G,v9,30
G,v10,80
H,v1,49
F,v5,38
H,v2,32
H,v4,31
H,v5,40
G,v7,47
H,v6,34
H,v8,59
H,v9,74
H,v7,62
I,v1,33
I,v3,27
H,v10,27
I,v2,30
H,v3,56
I,v5,24
I,v7,19
I,v8,29
I,v6,38
I,v10,32
I,v9,38
I,v4,74
J,v2,36
J,v1,39
J,v5,20
J,v3,34
J,v6,34
J,v8,23
J,v4,33
J,v10,23
J,v9,26
K,v2,38
K,v3,30
K,v4,22
J,v7,35
K,v6,25
K,v5,26
K,v9,32
K,v1,44
K,v10,50
K,v8,25
K,v7,32
L,v3,23
L,v1,56
L,v5,23
L,v2,42
L,v4,31
L,v8,30
L,v7,20
L,v6,37
L,v9,
