group,variable,value
A,v1,0
A,v3,0
A,v2,2
A,v4,1
A,v5,1
A,v7,1
A,v9,0
A,v8,0
A,v6,0
A,v10,0
B,v1,0
B,v4,2
B,v3,1
B,v5,2
B,v7,5
B,v2,0
B,v8,1
B,v10,4
C,v1,7
B,v6,1
C,v2,8
C,v4,1
B,v9,2
C,v6,3
C,v3,3
C,v8,1
C,v7,4
C,v10,1
D,v1,0
D,v2,1
C,v5,2
D,v4,3
D,v3,1
D,v6,0
D,v7,1
D,v5,0
D,v8,0
D,v10,1
C,v9,0
E,v2,0
E,v1,0
D,v9,1
E,v6,2
E,v3,0
E,v4,0
E,v7,1
E,v10,1
E,v5,0
F,v1,0
E,v8,2
F,v3,0
F,v4,0
F,v2,0
F,v6,0
E,v9,0
F,v7,1
F,v10,0
F,v8,0
G,v1,0
G,v2,0
F,v9,0
G,v4,3
G,v5,0
G,v3,0
F,v5,0
G,v8,0
G,v9,0
G,v10,1
G,v7,0
H,v1,0
H,v3,4
G,v6,1
H,v4,4
H,v6,6
H,v7,0
H,v2,1
H,v9,2
H,v10,1
I,v1,2
I,v2,2
I,v3,6
H,v8,1
H,v5,2
I,v5,1
I,v4,0
I,v8,0
I,v6,1
I,v10,4
J,v1,2
I,v7,3
I,v9,7
J,v3,3
J,v4,1
J,v7,0
J,v5,4
J,v6,2
J,v2,1
J,v10,2
J,v9,3
K,v2,0
J,v8,2
K,v1,2
K,v3,
