group,variable,value
A,v2,55
A,v1,37
A,v3,51
A,v5,50
A,v6,49
A,v8,29
A,v9,27
A,v10,25
B,v1,29
B,v2,27
B,v3,18
A,v4,54
A,v7,35
B,v5,40
B,v7,26
B,v8,51
B,v10,32
B,v6,33
C,v1,40
C,v2,41
B,v4,53
B,v9,41
C,v6,38
C,v4,45
C,v5,29
C,v3,36
C,v9,24
C,v10,30
C,v7,53
C,v8,33
D,v3,103
D,v4,47
D,v1,26
D,v2,52
D,v7,26
D,v5,32
D,v9,44
D,v10,48
E,v1,48
E,v2,167
D,v6,25
E,v4,36
D,v8,32
E,v6,30
E,v7,29
E,v8,31
E,v9,32
E,v10,30
E,v5,34
F,v2,34
F,v3,49
E,v3,36
F,v1,69
F,v6,39
F,v7,31
F,v5,20
F,v4,47
F,v10,30
G,v1,30
G,v2,31
G,v3,29
F,v8,41
G,v4,44
G,v6,46
F,v9,46
G,v5,77
G,v9,31
G,v10,53
G,v8,36
H,v3,28
H,v1,34
H,v4,31
H,v2,38
H,v6,31
H,v7,45
G,v7,34
H,v8,37
H,v10,62
I,v1,29
H,v9,22
I,v2,31
I,v4,84
I,v5,43
I,v3,61
I,v6,25
H,v5,37
I,v10,30
I,v7,25
I,v8,23
J,v1,28
I,v9,28
J,v5,23
J,v2,68
J,v4,34
J,v3,37
J,v7,43
J,v8,65
J,v6,54
J,v10,34
K,v1,46
J,v9,30
K,v2,24
K,v3,
