group,variable,value
A,v3,1
A,v1,3
A,v5,1
A,v7,0
A,v4,1
A,v6,4
A,v10,0
B,v1,1
B,v2,1
A,v9,0
A,v8,0
B,v5,1
B,v6,0
B,v4,0
B,v8,1
B,v3,0
B,v9,2
B,v10,0
C,v3,0
C,v2,0
C,v4,2
C,v5,0
B,v7,2
C,v1,0
C,v7,0
C,v9,0
C,v10,0
C,v8,0
D,v1,0
D,v2,0
D,v3,0
D,v4,0
D,v6,0
D,v8,0
D,v7,1
C,v6,0
D,v10,3
D,v5,1
E,v1,6
E,v3,0
E,v5,2
D,v9,0
E,v6,3
E,v2,6
E,v8,3
E,v9,2
E,v10,2
E,v7,3
E,v4,4
F,v2,1
F,v1,3
F,v4,1
F,v5,1
F,v7,3
F,v3,7
F,v9,2
F,v8,4
F,v10,1
F,v6,5
G,v3,0
G,v4,0
G,v2,1
G,v5,1
G,v7,2
G,v8,0
G,v6,0
G,v10,1
G,v9,0
H,v3,0
G,v1,0
H,v4,0
H,v2,0
H,v5,1
H,v6,2
H,v8,1
H,v1,0
H,v7,0
H,v10,3
I,v2,0
H,v9,0
I,v1,0
I,v3,0
I,v4,2
I,v6,2
I,v5,2
I,v9,3
I,v7,3
J,v1,1
I,v8,0
I,v10,0
J,v3,0
J,v5,0
J,v4,0
J,v7,0
J,v2,0
J,v8,2
J,v10,7
K,v1,4
J,v9,0
J,v6,1
K,v2,
