group,variable,value
A,v2,0
A,v3,0
A,v8,1
A,v7,0
A,v4,0
A,v9,0
A,v10,0
B,v1,1
B,v2,1
A,v5,0
B,v3,2
B,v5,3
B,v6,5
B,v4,3
B,v8,0
A,v6,0
B,v10,1
C,v1,0
B,v9,0
C,v2,1
B,v7,0
C,v5,1
C,v4,2
C,v7,0
C,v3,0
C,v6,1
D,v1,1
C,v10,0
D,v2,0
D,v3,2
C,v9,0
D,v4,0
D,v6,0
C,v8,1
D,v7,1
D,v10,0
D,v9,0
D,v8,0
D,v5,1
E,v1,2
E,v4,1
E,v5,0
E,v3,2
E,v2,2
E,v7,5
E,v6,0
E,v10,1
F,v1,0
F,v2,0
E,v8,3
F,v4,1
E,v9,2
F,v3,2
F,v5,1
F,v6,0
F,v8,0
F,v10,0
G,v2,3
G,v3,1
F,v7,2
G,v1,1
G,v4,0
F,v9,0
G,v7,0
G,v8,0
G,v9,1
G,v10,0
G,v6,0
G,v5,0
H,v1,1
H,v2,2
H,v3,
