group,variable,value
A,v3,0
A,v4,3
A,v2,0
A,v7,2
A,v8,0
A,v9,0
A,v10,2
A,v6,0
B,v1,1
B,v3,0
B,v4,1
A,v5,0
B,v2,0
B,v7,1
B,v8,1
B,v5,7
B,v10,0
C,v1,0
C,v3,7
B,v6,3
B,v9,1
C,v4,1
C,v6,3
C,v7,3
C,v2,0
C,v9,3
C,v10,10
C,v5,0
D,v2,1
D,v3,0
D,v1,3
D,v6,3
D,v5,0
D,v4,0
D,v7,7
D,v8,5
C,v8,1
D,v10,0
E,v2,1
D,v9,0
E,v1,1
E,v4,0
E,v3,0
E,v7,4
E,v8,3
E,v6,5
E,v10,1
F,v1,6
F,v2,3
E,v9,0
E,v5,2
F,v5,1
F,v6,3
F,v3,7
F,v8,0
F,v4,2
F,v10,1
G,v1,2
G,v2,2
F,v7,0
F,v9,0
G,v4,1
G,v6,8
G,v3,4
G,v7,1
G,v8,1
G,v10,7
G,v9,8
H,v1,4
H,v2,0
G,v5,1
H,v5,3
H,v4,1
H,v6,1
H,v8,1
H,v9,3
H,v10,2
I,v1,6
H,v7,3
I,v3,6
I,v4,3
I,v2,3
H,v3,0
I,v6,6
I,v7,5
I,v5,5
I,v10,7
I,v9,4
J,v2,8
J,v3,13
J,v1,5
J,v5,5
J,v4,3
J,v7,3
J,v6,2
J,v8,0
I,v8,3
J,v10,3
J,v9,1
K,v1,7
K,v2,4
K,v4,11
K,v3,2
K,v5,5
K,v7,4
K,v6,6
K,v9,3
K,v8,5
K,v10,0
L,v1,
