group,variable,value
A,v2,22
A,v1,35
A,v3,25
A,v4,38
A,v5,29
A,v7,26
A,v6,26
A,v8,29
A,v10,32
B,v2,36
B,v3,38
A,v9,29
B,v1,24
B,v5,29
B,v6,34
B,v4,30
B,v7,18
B,v10,54
C,v1,36
B,v8,28
B,v9,51
C,v4,28
C,v2,32
C,v5,28
C,v7,46
C,v8,21
C,v9,26
C,v10,25
D,v1,21
C,v3,30
D,v2,38
D,v4,26
D,v6,18
C,v6,56
D,v3,36
D,v7,38
D,v9,29
D,v10,69
D,v5,24
D,v8,24
E,v4,25
E,v2,34
E,v3,63
E,v1,33
E,v6,32
E,v7,45
E,v5,30
E,v10,28
F,v1,56
F,v2,51
E,v9,28
F,v3,20
F,v5,18
F,v6,49
F,v7,112
F,v4,54
F,v8,40
F,v10,29
G,v1,34
F,v9,22
G,v2,41
G,v5,21
G,v6,41
E,v8,37
G,v4,26
G,v8,36
G,v9,31
G,v10,34
H,v1,40
H,v2,28
G,v3,40
H,v3,43
H,v5,37
H,v6,32
H,v4,28
H,v7,49
H,v9,45
H,v10,149
I,v1,24
I,v3,66
G,v7,31
H,v8,32
I,v2,40
I,v6,39
I,v7,15
I,v5,14
I,v4,36
I,v9,69
I,v8,21
J,v1,19
I,v10,26
J,v4,54
J,v6,33
J,v5,33
J,v3,47
J,v7,26
J,v8,56
J,v2,43
J,v9,48
K,v1,
J,v10,33
