group,variable,value
A,v1,2
A,v2,0
A,v3,0
A,v6,2
A,v4,0
A,v8,0
A,v5,2
A,v10,0
B,v1,2
A,v9,5
B,v2,5
B,v4,2
B,v5,8
B,v3,4
A,v7,0
B,v6,8
B,v8,1
B,v10,1
C,v1,0
B,v7,4
C,v2,0
C,v3,2
C,v5,0
C,v4,3
B,v9,0
C,v8,1
C,v9,2
C,v10,4
C,v6,4
D,v2,5
D,v3,1
D,v1,0
D,v5,1
D,v6,0
D,v7,0
D,v8,0
D,v10,0
D,v4,2
E,v2,0
C,v7,2
D,v9,1
E,v1,0
E,v3,4
E,v6,0
E,v5,3
E,v4,0
E,v7,5
E,v10,0
F,v1,0
F,v2,1
F,v3,3
E,v9,0
E,v8,0
F,v6,3
F,v8,4
F,v5,1
F,v4,5
F,v10,8
G,v2,4
G,v1,3
G,v3,0
G,v4,0
F,v7,5
F,v9,0
G,v6,0
G,v8,1
G,v5,2
G,v10,1
H,v2,0
H,v1,1
G,v9,1
H,v3,0
H,v6,1
H,v5,1
H,v7,2
H,v4,1
H,v10,6
I,v1,7
G,v7,0
H,v9,1
H,v8,0
I,v2,2
I,v4,2
I,v3,2
I,v7,3
I,v5,8
I,v6,2
I,v10,4
I,v9,1
J,v1,0
J,v2,1
J,v3,1
I,v8,4
J,v5,1
J,v4,0
J,v7,1
J,v6,0
J,v8,3
J,v9,
