group,variable,value
A,v1,0
A,v3,2
A,v2,2
A,v4,0
A,v7,1
A,v5,1
A,v8,1
A,v10,1
A,v9,0
A,v6,2
B,v3,2
B,v1,3
B,v2,1
B,v4,4
B,v5,0
B,v8,8
B,v6,0
B,v10,4
C,v1,2
C,v2,1
B,v7,1
C,v3,1
B,v9,0
C,v6,0
C,v5,3
C,v7,1
C,v8,5
C,v10,1
D,v1,4
C,v9,0
D,v3,12
C,v4,2
D,v2,0
D,v4,9
D,v6,2
D,v8,0
D,v9,0
D,v10,4
E,v1,2
E,v2,1
D,v7,2
E,v3,5
E,v6,1
E,v5,2
E,v7,1
E,v4,0
E,v8,3
E,v10,0
D,v5,3
F,v1,0
E,v9,0
F,v3,1
F,v4,0
F,v2,0
F,v7,3
F,v5,0
F,v9,3
F,v10,1
G,v2,2
F,v8,5
G,v1,2
G,v4,6
G,v5,4
F,v6,6
G,v7,2
G,v8,4
G,v3,3
G,v10,3
H,v1,1
H,v3,0
G,v9,6
G,v6,2
H,v2,2
H,v6,3
H,v7,3
H,v4,2
H,v9,12
H,v10,3
I,v2,5
I,v1,5
H,v5,8
H,v8,4
I,v3,0
I,v5,3
I,v4,8
I,v7,8
I,v6,4
I,v8,1
I,v10,1
I,v9,6
J,v1,0
J,v2,1
J,v4,2
J,v3,3
J,v7,3
J,v8,7
J,v6,3
J,v10,1
J,v5,2
K,v2,5
K,v1,3
J,v9,0
K,v3,5
K,v5,2
K,v7,3
K,v6,8
K,v4,1
K,v8,2
L,v2,1
K,v9,1
K,v10,2
L,v4,1
L,v1,0
L,v5,1
L,v6,1
L,v7,3
L,v9,3
M,v1,1
L,v8,4
L,v10,3
L,v3,0
M,v2,
