group,variable,value
A,v1,2
A,v2,0
A,v4,2
A,v6,2
A,v7,2
A,v5,0
A,v3,1
A,v10,1
B,v1,0
A,v9,1
A,v8,3
B,v4,0
B,v5,0
B,v3,1
B,v2,1
B,v8,1
B,v9,0
B,v10,1
C,v1,1
C,v2,0
B,v6,3
C,v3,1
B,v7,0
C,v6,1
C,v7,0
C,v4,0
C,v8,7
C,v10,2
C,v9,7
D,v1,1
C,v5,0
D,v3,3
D,v4,3
D,v2,1
D,v7,2
D,v8,5
D,v6,3
D,v10,5
D,v5,2
E,v2,0
E,v1,3
E,v3,0
E,v6,0
D,v9,4
E,v4,0
E,v8,4
E,v9,1
E,v10,0
E,v7,2
F,v2,0
F,v3,0
E,v5,0
F,v4,1
F,v6,1
F,v7,0
F,v8,1
F,v1,1
F,v10,1
G,v2,1
F,v5,1
G,v1,1
G,v3,0
G,v5,1
G,v4,1
F,v9,0
G,v8,2
G,v6,3
H,v1,1
G,v10,2
H,v2,8
H,v3,4
H,v5,0
G,v7,2
G,v9,1
H,v7,1
H,v9,3
H,v6,1
H,v10,2
I,v1,2
H,v8,1
I,v4,1
H,v4,1
I,v3,0
I,v5,0
I,v2,2
I,v6,0
I,v7,2
I,v9,1
I,v10,1
I,v8,2
J,v3,0
J,v2,0
J,v1,1
J,v4,1
J,v6,0
J,v8,4
J,v7,1
J,v10,3
J,v5,1
K,v1,1
K,v3,0
J,v9,2
K,v2,0
K,v4,7
K,v7,2
K,v8,0
K,v6,5
K,v9,1
K,v5,2
K,v10,0
L,v1,
