group,variable,value
A,v3,80
A,v2,51
A,v1,42
A,v4,18
A,v7,20
A,v8,29
A,v5,25
A,v10,28
A,v6,40
B,v1,42
B,v3,38
B,v2,30
A,v9,78
B,v6,31
B,v5,29
B,v7,44
B,v9,41
B,v10,36
C,v1,56
C,v2,32
C,v3,26
B,v4,32
C,v4,32
C,v6,25
C,v7,59
C,v5,20
B,v8,36
C,v10,16
C,v8,38
D,v3,49
D,v4,31
C,v9,52
D,v5,29
D,v6,23
D,v1,20
D,v7,25
D,v9,29
D,v8,26
D,v10,31
E,v1,35
D,v2,49
E,v4,25
E,v5,29
E,v3,89
E,v2,42
E,v7,50
E,v8,28
E,v10,19
E,v6,24
F,v1,28
F,v2,24
F,v4,14
F,v5,26
E,v9,24
F,v6,38
F,v8,32
F,v10,29
F,v7,24
F,v3,21
G,v2,25
G,v3,36
G,v4,50
G,v1,23
G,v6,32
G,v7,50
G,v8,24
G,v5,36
G,v10,36
G,v9,21
H,v4,11
H,v1,40
H,v3,27
F,v9,20
H,v6,25
H,v5,24
H,v8,35
H,v9,17
H,v2,30
H,v7,22
H,v10,
