group,variable,value
A,v1,31
A,v3,30
A,v2,38
A,v5,30
A,v7,25
A,v4,51
A,v6,30
A,v10,31
B,v1,38
B,v2,29
B,v3,42
A,v9,38
B,v5,24
B,v6,26
B,v4,40
A,v8,26
B,v9,32
B,v10,23
B,v7,20
B,v8,19
C,v3,23
C,v4,46
C,v2,21
C,v6,26
C,v7,17
C,v5,38
C,v1,42
C,v10,26
D,v1,31
C,v9,25
D,v3,49
D,v2,34
C,v8,18
D,v4,30
D,v5,26
D,v7,16
D,v9,20
D,v10,17
D,v6,61
E,v2,17
D,v8,27
E,v4,37
E,v5,72
E,v3,25
E,v1,33
E,v6,72
E,v9,38
E,v10,22
F,v1,51
E,v7,25
F,v3,24
E,v8,34
F,v5,20
F,v2,50
F,v6,25
F,v8,29
F,v7,29
F,v10,27
G,v1,26
G,v2,23
F,v4,25
F,v9,37
G,v5,26
G,v6,18
G,v7,25
G,v8,36
G,v9,34
G,v10,20
G,v4,24
G,v3,38
H,v3,38
H,v4,28
H,v5,29
H,v1,27
H,v7,29
H,v8,28
H,v10,22
H,v2,22
H,v6,43
I,v2,40
I,v3,52
I,v4,26
I,v5,74
I,v1,41
I,v6,42
H,v9,28
I,v9,51
I,v8,32
I,v7,48
J,v1,28
J,v2,30
J,v4,34
I,v10,32
J,v5,28
J,v3,50
J,v7,33
J,v10,25
J,v6,36
K,v1,40
K,v2,52
J,v8,33
K,v4,24
K,v3,48
J,v9,43
K,v6,26
K,v7,31
K,v8,54
K,v5,51
K,v10,24
L,v2,30
K,v9,32
L,v3,38
L,v4,34
L,v1,26
L,v6,26
L,v8,41
L,v7,54
L,v10,31
L,v9,36
L,v5,53
M,v2,40
M,v3,34
M,v1,34
M,v6,35
M,v5,33
M,v7,24
M,v8,38
M,v10,59
N,v1,30
M,v9,64
M,v4,28
N,v2,22
N,v3,
