group,variable,value
A,v1,24
A,v3,18
A,v2,26
A,v4,30
A,v7,23
A,v6,20
A,v8,27
A,v9,21
A,v10,35
A,v5,29
B,v3,29
B,v4,24
B,v5,37
B,v1,33
B,v7,38
B,v8,58
B,v10,24
B,v2,36
B,v6,35
B,v9,40
C,v2,25
C,v3,32
C,v5,21
C,v6,17
C,v7,22
C,v4,24
C,v8,44
C,v10,28
C,v9,25
D,v3,16
D,v2,26
D,v1,40
D,v5,29
D,v6,35
C,v1,40
D,v4,32
D,v7,28
D,v10,22
D,v8,39
E,v1,40
E,v2,26
D,v9,19
E,v3,28
E,v4,24
E,v5,27
E,v7,25
E,v9,38
E,v6,30
E,v10,29
F,v2,75
F,v3,37
E,v8,36
F,v1,29
F,v6,36
F,v7,31
F,v5,25
F,v9,22
F,v10,21
G,v1,30
F,v4,22
G,v3,21
G,v4,24
F,v8,30
G,v6,40
G,v2,26
G,v5,32
G,v8,23
G,v10,30
H,v1,33
H,v2,49
G,v7,66
H,v4,50
H,v3,40
H,v7,18
H,v8,31
G,v9,28
H,v9,25
H,v10,38
I,v1,23
I,v2,37
I,v3,42
H,v6,32
I,v4,27
H,v5,34
I,v6,54
I,v8,40
I,v9,33
I,v7,22
I,v5,28
J,v1,30
I,v10,21
J,v4,25
J,v2,40
J,v3,29
J,v5,55
J,v8,32
J,v6,42
J,v9,31
J,v10,50
K,v2,55
J,v7,41
K,v1,24
K,v3,24
K,v4,32
K,v6,26
K,v7,25
K,v5,39
K,v8,29
K,v10,31
K,v9,27
L,v3,48
L,v1,24
L,v5,40
L,v4,34
L,v2,45
L,v7,47
L,v9,24
L,v6,39
L,v10,30
M,v2,35
M,v3,20
M,v1,26
M,v4,30
M,v6,27
M,v7,23
M,v8,20
M,v5,49
M,v10,31
M,v9,61
N,v1,26
N,v2,52
L,v8,26
N,v3,20
N,v5,
N,v4,22
