group,variable,value
A,v1,1
A,v2,1
A,v4,0
A,v7,1
A,v3,3
A,v5,0
A,v8,0
A,v10,0
B,v1,0
B,v2,0
A,v9,0
B,v3,0
B,v5,1
B,v4,3
B,v7,3
B,v6,0
B,v9,1
B,v8,6
B,v10,0
C,v3,1
C,v2,1
C,v4,0
C,v5,0
C,v6,0
C,v7,0
A,v6,0
C,v1,1
C,v10,1
D,v1,4
D,v2,0
C,v9,4
D,v3,1
D,v5,1
D,v6,3
D,v7,1
D,v8,3
C,v8,4
D,v10,1
D,v9,2
E,v2,3
E,v3,1
E,v4,8
D,v4,0
E,v1,0
E,v6,3
E,v7,1
E,v9,1
E,v10,4
E,v8,0
E,v5,0
F,v1,1
F,v4,1
F,v5,0
F,v3,0
F,v2,0
F,v8,1
F,v6,2
F,v10,0
G,v1,1
G,v2,0
G,v3,3
F,v9,0
G,v4,1
F,v7,0
G,v7,1
G,v6,0
G,v5,1
G,v10,0
H,v1,0
H,v3,0
G,v9,0
H,v5,0
G,v8,1
H,v6,1
H,v7,0
H,v4,0
H,v2,1
H,v8,0
H,v9,1
H,v10,
