group,variable,value
A,v1,22
A,v3,24
A,v2,19
A,v5,19
A,v4,26
A,v7,55
A,v9,25
A,v8,38
A,v10,25
B,v1,32
B,v3,29
B,v4,21
B,v6,34
A,v6,21
B,v2,40
B,v9,23
B,v7,36
B,v10,24
B,v8,24
C,v2,16
B,v5,29
C,v3,21
C,v1,48
C,v4,30
C,v8,20
C,v6,22
C,v7,30
C,v10,46
C,v9,21
C,v5,26
D,v1,20
D,v4,27
D,v6,36
D,v2,26
D,v3,39
D,v8,25
D,v10,38
D,v5,85
D,v7,62
E,v1,31
E,v3,28
E,v4,40
E,v5,45
E,v2,43
D,v9,39
E,v6,32
E,v9,34
E,v10,28
F,v1,33
E,v7,82
F,v2,32
F,v3,27
F,v5,30
F,v6,27
E,v8,23
F,v4,24
F,v8,56
F,v10,22
G,v1,17
G,v2,34
G,v3,52
F,v7,18
G,v5,24
F,v9,36
G,v4,78
G,v6,30
G,v7,40
G,v8,
