group,variable,value
A,v2,0
A,v5,2
A,v3,0
A,v6,2
A,v7,0
A,v8,1
A,v9,0
B,v1,0
A,v10,0
B,v3,0
A,v1,1
A,v4,1
B,v5,2
B,v6,0
B,v7,1
B,v8,0
B,v2,0
B,v10,6
C,v1,0
C,v2,1
B,v9,1
B,v4,0
C,v4,0
C,v6,1
C,v7,2
C,v8,3
C,v3,1
C,v10,0
D,v1,2
C,v9,0
C,v5,0
D,v2,2
D,v3,0
D,v4,1
D,v7,0
D,v8,0
D,v6,0
D,v10,1
E,v1,2
E,v2,0
D,v9,0
D,v5,0
E,v5,0
E,v6,0
E,v4,1
E,v7,2
E,v8,1
E,v10,3
E,v9,5
F,v1,3
E,v3,1
F,v3,4
F,v5,1
F,v6,2
F,v4,0
F,v2,3
F,v9,7
F,v8,5
F,v10,0
G,v2,0
G,v3,0
F,v7,3
G,v1,1
G,v6,1
G,v4,1
G,v5,2
G,v7,0
G,v10,2
G,v9,0
H,v2,1
H,v3,2
G,v8,0
H,v1,0
H,v5,0
H,v7,1
H,v8,1
H,v10,0
H,v4,0
I,v1,0
I,v2,0
H,v6,1
H,v9,0
I,v3,0
I,v5,3
I,v4,1
I,v8,1
I,v7,0
I,v9,1
I,v10,2
J,v2,3
J,v3,6
J,v4,2
I,v6,0
J,v6,3
J,v1,5
J,v7,7
J,v9,3
J,v8,4
J,v10,2
K,v1,5
K,v2,8
K,v3,10
J,v5,5
K,v6,0
K,v5,2
K,v4,3
K,v7,0
K,v9,
K,v8,2
