group,variable,value
24
A,v6,23
A,v4,22
A,v7,27
A,v5,24
A,v10,24
A,v8,22
B,v2,29
B,v3,37
A,v9,23
B,v5,34
B,v6,42
B,v7,32
B,v10,29
B,v1,26
B,v8,31
B,v9,28
C,v2,49
C,v1,21
C,v3,20
B,v4,20
C,v6,22
C,v5,20
C,v8,27
C,v4,22
C,v9,34
C,v10,50
D,v1,48
D,v3,20
C,v7,20
D,v5,28
D,v6,24
D,v2,76
D,v4,16
D,v8,20
D,v10,24
E,v1,25
E,v2,23
D,v7,43
D,v9,21
E,v6,30
E,v4,50
E,v7,34
E,v5,24
E,v8,19
E,v10,37
E,v3,21
F,v2,38
E,v9,22
F,v5,27
F,v4,34
F,v6,28
F,v3,17
F,v8,38
F,v9,34
F,v10,21
F,v7,19
F,v1,40
G,v3,29
G,v2,25
G,v4,28
G,v6,16
G,v7,42
G,v8,45
G,v5,22
G,v10,23
G,v1,22
H,v1,48
H,v3,42
H,v4,38
H,v5,30
H,v2,29
H,v6,40
H,v7,48
H,v10,38
I,v1,18
H,v9,30
G,v9,21
I,v2,28
H,v8,82
I,v5,23
I,v3,23
I,v7,31
I,v8,79
I,v4,31
I,v10,28
J,v1,34
I,v9,42
I,v6,40
J,v3,76
J,v2,38
J,v6,42
J,v4,31
J,v9,32
J,v7,27
J,v5,27
J,v10,44
J,v8,40
K,v1,35
K,v2,56
K,v3,30
K,v6,21
K,v5,20
K,v4,10
K,v8,29
K,v9,43
K,v7,32
K,v10,30
L,v2,21
L,v1,45
L,v3,
