group,variable,value
A,v1,1
A,v3,1
A,v2,0
A,v4,0
A,v5,1
A,v6,1
A,v7,1
A,v8,3
A,v10,7
A,v9,6
B,v2,10
B,v3,2
B,v6,0
B,v5,2
B,v4,2
B,v1,8
B,v7,0
B,v10,0
C,v1,0
C,v2,0
B,v8,0
C,v4,1
C,v5,0
C,v7,3
C,v3,0
C,v6,1
C,v9,1
C,v10,3
B,v9,0
C,v8,3
D,v3,1
D,v4,0
D,v2,0
D,v5,3
D,v7,1
D,v1,0
D,v8,0
D,v10,1
E,v1,0
D,v9,0
E,v2,1
E,v4,0
E,v5,1
E,v6,0
E,v3,3
D,v6,3
E,v9,0
E,v7,0
E,v10,0
F,v2,3
F,v3,3
F,v1,1
E,v8,0
F,v6,0
F,v5,0
F,v4,3
F,v7,2
F,v10,0
F,v9,0
F,v8,0
G,v3,1
G,v4,2
G,v1,1
G,v6,1
G,v7,1
G,v5,1
G,v2,0
G,v9,0
G,v10,0
H,v2,2
H,v1,1
G,v8,0
H,v4,2
H,v6,1
H,v5,1
H,v9,2
H,v8,4
H,v10,4
H,v7,0
I,v2,0
I,v4,0
I,v1,1
H,v3,4
I,v5,0
I,v3,0
I,v9,1
I,v7,0
I,v10,1
J,v1,0
I,v8,1
I,v6,5
J,v2,0
J,v4,0
J,v5,1
J,v7,2
J,v8,1
J,v3,0
J,v10,0
J,v9,1
J,v6,2
K,v3,0
K,v1,1
K,v5,2
K,v6,0
K,v2,1
K,v7,0
K,v4,1
K,v10,1
K,v9,1
K,v8,0
L,v1,2
L,v2,1
L,v3,
